27, 2.5,2.5,0 ,0.22584
18, 7.5,7.5,0 ,0.419635
27, 2.5,2.5,0 ,0.124144
35, 2.5,-2.5,0 ,0.116221
18, 7.5,7.5,0 ,0.66
45, -7.5,-7.5,-0 ,0.66
118, -12.5,-12.5,-65 ,0.66
18, 7.5,7.5,0 ,0.66
18, 7.5,7.5,0 ,0.66
82, 7.5,7.5,-65 ,0.00409025
36, -2.5,-2.5,-0 ,0.423753
46, -12.5,-7.5,-0 ,0.236247
54, -12.5,-12.5,-0 ,0.66
0, 17.5,17.5,0 ,0.0575847
36, -2.5,-2.5,-0 ,0.291671
27, 2.5,2.5,0 ,0.180637
64, 17.5,17.5,-65 ,0.353237
80, 17.5,7.5,-65 ,0.306763
45, -7.5,-7.5,-0 ,0.66
53, -7.5,-12.5,-0 ,0.29254
54, -12.5,-12.5,-0 ,0.36746
91, 2.5,2.5,-65 ,0.66
9, 12.5,12.5,0 ,0.154402
91, 2.5,2.5,-65 ,0.372773
93, -7.5,2.5,-65 ,0.287227
27, 2.5,2.5,0 ,0.0107665
107, 2.5,-7.5,-65 ,0.224212
54, -12.5,-12.5,-0 ,0.66
36, -2.5,-2.5,-0 ,0.151284
64, 17.5,17.5,-65 ,0.66
54, -12.5,-12.5,-0 ,0.22029
63, -17.5,-17.5,-0 ,0.0541058
109, -7.5,-7.5,-65 ,0.66
0, 17.5,17.5,0 ,0.418548
73, 12.5,12.5,-65 ,0.171589
90, 7.5,2.5,-65 ,0.488411
64, 17.5,17.5,-65 ,0.34784
64, 17.5,17.5,-65 ,0.160049
63, -17.5,-17.5,-0 ,0.0111249
0, 17.5,17.5,0 ,0.66
91, 2.5,2.5,-65 ,0.294622
108, -2.5,-7.5,-65 ,0.365378
45, -7.5,-7.5,-0 ,0.66
63, -17.5,-17.5,-0 ,0.66
118, -12.5,-12.5,-65 ,0.0980412
63, -17.5,-17.5,-0 ,0.174054
9, 12.5,12.5,0 ,0.461846
19, 2.5,7.5,0 ,0.198154
81, 12.5,7.5,-65 ,0.287947
82, 7.5,7.5,-65 ,0.372053
0, 17.5,17.5,0 ,0.66
82, 7.5,7.5,-65 ,0.66
73, 12.5,12.5,-65 ,0.0453237
36, -2.5,-2.5,-0 ,0.0416205
74, 7.5,12.5,-65 ,0.268175
76, -2.5,12.5,-65 ,0.350205
63, -17.5,-17.5,-0 ,0.66
54, -12.5,-12.5,-0 ,0.40377
127, -17.5,-17.5,-65 ,0.66
45, -7.5,-7.5,-0 ,0.66
45, -7.5,-7.5,-0 ,0.025186
118, -12.5,-12.5,-65 ,0.0223132
27, 2.5,2.5,0 ,0.0639572
54, -12.5,-12.5,-0 ,0.66
18, 7.5,7.5,0 ,0.404465
36, -2.5,-2.5,-0 ,0.471237
0, 17.5,17.5,0 ,0.274848
63, -17.5,-17.5,-0 ,0.66
54, -12.5,-12.5,-0 ,0.219985
64, 17.5,17.5,-65 ,0.178162
36, -2.5,-2.5,-0 ,0.311925
62, -12.5,-17.5,-0 ,0.348075
100, -2.5,-2.5,-65 ,0.66
63, -17.5,-17.5,-0 ,0.66
0, 17.5,17.5,0 ,0.0785149
54, -12.5,-12.5,-0 ,0.66
27, 2.5,2.5,0 ,0.66
9, 12.5,12.5,0 ,0.66
64, 17.5,17.5,-65 ,0.372323
81, 12.5,7.5,-65 ,0.287677
0, 17.5,17.5,0 ,0.66
82, 7.5,7.5,-65 ,0.437051
92, -2.5,2.5,-65 ,0.222949
54, -12.5,-12.5,-0 ,0.66
0, 17.5,17.5,0 ,0.122448
118, -12.5,-12.5,-65 ,0.66
18, 7.5,7.5,0 ,0.66
127, -17.5,-17.5,-65 ,0.66
0, 17.5,17.5,0 ,0.66
27, 2.5,2.5,0 ,0.66
0, 17.5,17.5,0 ,0.143683
127, -17.5,-17.5,-65 ,0.0161013
100, -2.5,-2.5,-65 ,0.66
36, -2.5,-2.5,-0 ,0.66
45, -7.5,-7.5,-0 ,0.66
45, -7.5,-7.5,-0 ,0.265092
27, 2.5,2.5,0 ,0.66
63, -17.5,-17.5,-0 ,0.0273849
0, 17.5,17.5,0 ,0.449786
10, 7.5,12.5,0 ,0.210214
82, 7.5,7.5,-65 ,0.66
118, -12.5,-12.5,-65 ,0.248229
0, 17.5,17.5,0 ,0.66
54, -12.5,-12.5,-0 ,0.66
54, -12.5,-12.5,-0 ,0.66
45, -7.5,-7.5,-0 ,0.0303509
98, 7.5,-2.5,-65 ,0.381225
115, 2.5,-12.5,-65 ,0.0497843
54, -12.5,-12.5,-0 ,0.66
0, 17.5,17.5,0 ,0.66
64, 17.5,17.5,-65 ,0.17949
54, -12.5,-12.5,-0 ,0.66
127, -17.5,-17.5,-65 ,0.66
118, -12.5,-12.5,-65 ,0.14532
127, -17.5,-17.5,-65 ,0.244831
18, 7.5,7.5,0 ,0.66
36, -2.5,-2.5,-0 ,0.0773285
27, 2.5,2.5,0 ,0.66
9, 12.5,12.5,0 ,0.191286
