39, -35,-5,-0 ,0.296802
46, -25,-15,-0 ,0.0254419
5, -15,35,0 ,0.0958063
6, -25,35,0 ,0.0154834
13, -15,25,0 ,0.54871
64, 35,35,-65 ,0.219518
104, 35,-15,-65 ,0.00350294
119, -35,-25,-65 ,0.227598
125, -15,-35,-65 ,0.66
123, 5,-35,-65 ,0.66
123, 5,-35,-65 ,0.66
114, 15,-25,-65 ,0.301736
51, 5,-25,0 ,0.66
90, 15,5,-65 ,0.66
74, 15,25,-65 ,0.66
47, -35,-15,-0 ,0.46795
55, -35,-25,-0 ,0.19205
46, -25,-15,-0 ,0.595246
47, -35,-15,-0 ,0.0647541
5, -15,35,0 ,0.66
2, 15,35,0 ,0.422608
11, 5,25,0 ,0.237392
32, 35,-5,0 ,0.239407
40, 35,-15,0 ,0.246519
41, 25,-15,0 ,0.174074
85, -15,15,-65 ,0.28285
71, -35,35,-65 ,0.284721
79, -35,25,-65 ,0.375279
82, 15,15,-65 ,0.66
23, -35,15,0 ,0.66
5, -15,35,0 ,0.147155
22, -25,15,0 ,0.66
78, -25,25,-65 ,0.66
53, -15,-25,-0 ,0.133515
95, -35,5,-65 ,0.443412
63, -35,-35,-0 ,0.66
22, -25,15,0 ,0.155634
12, -5,25,0 ,0.147012
40, 35,-15,0 ,0.66
119, -35,-25,-65 ,0.122001
3, 5,35,0 ,0.0951748
11, 5,25,0 ,0.0663607
33, 25,-5,0 ,0.498465
53, -15,-25,-0 ,0.267368
101, -15,-5,-65 ,0.392632
63, -35,-35,-0 ,0.66
3, 5,35,0 ,0.66
105, 25,-15,-65 ,0.66
104, 35,-15,-65 ,0.66
79, -35,25,-65 ,0.200997
120, 35,-35,-65 ,0.66
18, 15,15,0 ,0.66
30, -25,5,0 ,0.66
25, 25,5,0 ,0.66
42, 15,-15,0 ,0.66
109, -15,-15,-65 ,0.66
30, -25,5,0 ,0.66
23, -35,15,0 ,0.66
0, 35,35,0 ,0.00281077
97, 25,-5,-65 ,0.0256707
35, 5,-5,0 ,0.66
40, 35,-15,0 ,0.66
85, -15,15,-65 ,0.563359
86, -25,15,-65 ,0.0966409
119, -35,-25,-65 ,0.0467422
39, -35,-5,-0 ,0.355649
0, 35,35,0 ,0.66
94, -25,5,-65 ,0.66
119, -35,-25,-65 ,0.406583
120, 35,-35,-65 ,0.186816
72, 35,25,-65 ,0.223821
31, -35,5,0 ,0.352775
67, 5,35,-65 ,0.213938
68, -5,35,-65 ,0.446062
15, -35,25,0 ,0.126916
22, -25,15,0 ,0.533084
79, -35,25,-65 ,0.00557591
17, 25,15,0 ,0.419106
57, 25,-35,0 ,0.66
35, 5,-5,0 ,0.66
99, 5,-5,-65 ,0.299206
19, 5,15,0 ,0.208582
27, 5,5,0 ,0.451418
62, -25,-35,-0 ,0.66
42, 15,-15,0 ,0.66
98, 15,-5,-65 ,0.229134
