98, 15,-5,-65 ,0.66
86, -25,15,-65 ,0.66
28, -5,5,0 ,0.66
23, -35,15,0 ,0.240591
86, -25,15,-65 ,0.171863
4, -5,35,0 ,0.66
121, 25,-35,-65 ,0.291465
116, -5,-25,-65 ,0.66
49, 25,-25,0 ,0.263391
50, 15,-25,0 ,0.396609
124, -5,-35,-65 ,0.66
72, 35,25,-65 ,0.66
76, -5,25,-65 ,0.66
51, 5,-25,0 ,0.44394
90, 15,5,-65 ,0.66
1, 25,35,0 ,0.66
91, 5,5,-65 ,0.66
45, -15,-15,-0 ,0.66
29, -15,5,0 ,0.214359
46, -25,-15,-0 ,0.445641
64, 35,35,-65 ,0.201922
65, 25,35,-65 ,0.152605
54, -25,-25,-0 ,0.66
4, -5,35,0 ,0.66
121, 25,-35,-65 ,0.66
104, 35,-15,-65 ,0.0938906
16, 35,15,0 ,0.232522
17, 25,15,0 ,0.427478
41, 25,-15,0 ,0.157985
89, 25,5,-65 ,0.347225
90, 15,5,-65 ,0.312775
84, -5,15,-65 ,0.0568484
3, 5,35,0 ,0.137603
68, -5,35,-65 ,0.198224
76, -5,25,-65 ,0.0275857
84, -5,15,-65 ,0.296587
91, 5,5,-65 ,0.66
60, -5,-35,-0 ,0.118907
0, 35,35,0 ,0.254634
2, 15,35,0 ,0.0182684
91, 5,5,-65 ,0.129714
92, -5,5,-65 ,0.306285
100, -5,-5,-65 ,0.224002
87, -35,15,-65 ,0.258197
70, -25,35,-65 ,0.115747
56, 35,-35,0 ,0.289756
86, -25,15,-65 ,0.362867
48, 35,-25,0 ,0.351556
48, 35,-25,0 ,0.66
116, -5,-25,-65 ,0.66
121, 25,-35,-65 ,0.194147
40, 35,-15,0 ,0.194869
32, 35,-5,0 ,0.66
23, -35,15,0 ,0.66
115, 5,-25,-65 ,0.324733
116, -5,-25,-65 ,0.335267
124, -5,-35,-65 ,0.66
42, 15,-15,0 ,0.0176485
50, 15,-25,0 ,0.170724
59, 5,-35,0 ,0.471628
