43, 5,-15,0 ,0.66
110, -25,-15,-65 ,0.449201
118, -25,-25,-65 ,0.210799
29, -15,5,0 ,0.451144
37, -15,-5,-0 ,0.208856
34, 15,-5,0 ,0.353592
92, -5,5,-65 ,0.151733
35, 5,-5,0 ,0.281773
45, -15,-15,-0 ,0.378227
43, 5,-15,0 ,0.558693
51, 5,-25,0 ,0.101307
101, -15,-5,-65 ,0.66
100, -5,-5,-65 ,0.0596176
119, -35,-25,-65 ,0.343102
35, 5,-5,0 ,0.0180885
36, -5,-5,-0 ,0.248462
44, -5,-15,-0 ,0.411538
43, 5,-15,0 ,0.0107023
35, 5,-5,0 ,0.66
28, -5,5,0 ,0.330397
36, -5,-5,-0 ,0.329603
29, -15,5,0 ,0.66
37, -15,-5,-0 ,0.66
21, -15,15,0 ,0.0199287
29, -15,5,0 ,0.200334
36, -5,-5,-0 ,0.129411
78, -25,25,-65 ,0.138087
28, -5,5,0 ,0.267304
96, 35,-5,-65 ,0.392696
27, 5,5,0 ,0.66
26, 15,5,0 ,0.66
37, -15,-5,-0 ,0.0418135
92, -5,5,-65 ,0.66
36, -5,-5,-0 ,0.103693
92, -5,5,-65 ,0.556307
36, -5,-5,-0 ,0.66
34, 15,-5,0 ,0.66
44, -5,-15,-0 ,0.294717
101, -15,-5,-65 ,0.353441
51, 5,-25,0 ,0.66
42, 15,-15,0 ,0.145705
67, 5,35,-65 ,0.254076
68, -5,35,-65 ,0.260219
124, -5,-35,-65 ,0.66
34, 15,-5,0 ,0.66
118, -25,-25,-65 ,0.25181
37, -15,-5,-0 ,0.66
35, 5,-5,0 ,0.66
26, 15,5,0 ,0.66
101, -15,-5,-65 ,0.140877
100, -5,-5,-65 ,0.66
44, -5,-15,-0 ,0.277967
52, -5,-25,-0 ,0.382033
35, 5,-5,0 ,0.66
110, -25,-15,-65 ,0.66
52, -5,-25,-0 ,0.66
34, 15,-5,0 ,0.66
44, -5,-15,-0 ,0.66
42, 15,-15,0 ,0.24759
50, 15,-25,0 ,0.268563
51, 5,-25,0 ,0.143846
36, -5,-5,-0 ,0.66
43, 5,-15,0 ,0.232742
44, -5,-15,-0 ,0.427258
35, 5,-5,0 ,0.66
52, -5,-25,-0 ,0.66
110, -25,-15,-65 ,0.035819
27, 5,5,0 ,0.315968
28, -5,5,0 ,0.344032
50, 15,-25,0 ,0.66
110, -25,-15,-65 ,0.66
29, -15,5,0 ,0.417562
37, -15,-5,-0 ,0.242438
34, 15,-5,0 ,0.124246
35, 5,-5,0 ,0.66
45, -15,-15,-0 ,0.321055
46, -25,-15,-0 ,0.338945
100, -5,-5,-65 ,0.190802
110, -25,-15,-65 ,0.241764
118, -25,-25,-65 ,0.418236
27, 5,5,0 ,0.66
36, -5,-5,-0 ,0.50462
43, 5,-15,0 ,0.15538
101, -15,-5,-65 ,0.66
110, -25,-15,-65 ,0.0290425
27, 5,5,0 ,0.0733303
28, -5,5,0 ,0.58667
118, -25,-25,-65 ,0.66
27, 5,5,0 ,0.66
43, 5,-15,0 ,0.0288185
34, 15,-5,0 ,0.66
29, -15,5,0 ,0.310025
95, -35,5,-65 ,0.66
29, -15,5,0 ,0.487167
36, -5,-5,-0 ,0.172833
100, -5,-5,-65 ,0.463344
108, -5,-15,-65 ,0.66
34, 15,-5,0 ,0.66
50, 15,-25,0 ,0.027003
108, -5,-15,-65 ,0.632997
37, -15,-5,-0 ,0.66
34, 15,-5,0 ,0.66
49, 25,-25,0 ,0.442969
50, 15,-25,0 ,0.217031
116, -5,-25,-65 ,0.66
116, -5,-25,-65 ,0.66
95, -35,5,-65 ,0.66
36, -5,-5,-0 ,0.230333
44, -5,-15,-0 ,0.429667
100, -5,-5,-65 ,0.345116
37, -15,-5,-0 ,0.66
118, -25,-25,-65 ,0.66
36, -5,-5,-0 ,0.142533
115, 5,-25,-65 ,0.517467
101, -15,-5,-65 ,0.00256644
42, 15,-15,0 ,0.66
109, -15,-15,-65 ,0.133512
92, -5,5,-65 ,0.311038
100, -5,-5,-65 ,0.348962
93, -15,5,-65 ,0.232834
94, -25,5,-65 ,0.427166
92, -5,5,-65 ,0.66
35, 5,-5,0 ,0.66
35, 5,-5,0 ,0.66
28, -5,5,0 ,0.66
51, 5,-25,0 ,0.66
111, -35,-15,-65 ,0.66
25, 25,5,0 ,0.138648
26, 15,5,0 ,0.131146
34, 15,-5,0 ,0.390206
43, 5,-15,0 ,0.66
44, -5,-15,-0 ,0.66
94, -25,5,-65 ,0.0663042
36, -5,-5,-0 ,0.194681
35, 5,-5,0 ,0.66
51, 5,-25,0 ,0.00864009
44, -5,-15,-0 ,0.66
124, -5,-35,-65 ,0.181688
94, -25,5,-65 ,0.202298
102, -25,-5,-65 ,0.368146
103, -35,-5,-65 ,0.0895563
95, -35,5,-65 ,0.66
51, 5,-25,0 ,0.401396
28, -5,5,0 ,0.66
36, -5,-5,-0 ,0.433984
44, -5,-15,-0 ,0.226016
50, 15,-25,0 ,0.26004
37, -15,-5,-0 ,0.66
127, -35,-35,-65 ,0.120476
36, -5,-5,-0 ,0.393699
47, -35,-15,-0 ,0.266301
35, 5,-5,0 ,0.283539
