47,8.3616
48,10.035
54,9.8706
56,11.452
63,9.948
111,10.749
118,10.524
120,10.515
126,10.519
175,11.456
176,11.427
183,8.8253
184,11.291
192,11.366
247,23.531
254,12.644
255,11.669
302,12.433
312,12.203
319,9.9319
368,12.602
374,12.403
375,12.142
376,12.47
382,10.653
383,12.265
431,12.294
432,12.541
440,12.451
448,16.997
495,12.254
496,12.483
502,12.204
503,12.027
504,16.954
510,14.12
512,12.149
559,10.687
560,10.895
567,10.819
575,10.638
576,10.844
624,12.751
632,11.85
640,11.477
687,12.351
688,12.423
694,12.274
695,12.381
696,12.403
703,13.349
704,12.189
751,13.163
752,12.857
759,13.013
767,12.911
815,13.65
816,11.384
822,13.315
823,13.051
824,13.377
830,13.753
831,13.074
832,13.137
878,13.593
880,13.873
886,13.456
887,13.379
888,13.503
895,13.247
896,13.353
942,13.31
943,13.746
944,13.424
951,13.623
952,13.6
958,13.267
959,13.107
960,13.269
1006,13.151
1007,17.951
1008,13.461
1015,12.957
1016,13.259
1022,12.743
1023,13.161
1024,13.04
1071,11.614
1072,11.75
1078,11.823
1079,11.581
1080,10.799
1088,11.665
1134,12.542
1135,12.648
1136,10.261
1143,12.685
1144,12.605
1151,12.492
1152,11.696
1199,13.412
1200,13.585
1207,13.482
1215,13.233
1216,13.212
1263,14.189
1264,14.207
1271,13.745
1272,17.791
1280,13.889
1327,14.463
1328,14.851
1334,14.177
1335,14.35
1336,16.341
1343,14.327
1344,14.017
1391,12.837
1392,14.94
1398,14.723
1399,14.697
1400,14.633
1407,14.329
1408,14.364
1455,14.565
1456,13.697
1463,14.37
1464,14.467
1471,14.246
1518,14.133
1519,14.2
1520,14.646
1527,12.148
1528,16.521
1535,13.848
1536,14.085
1583,12.709
1584,12.583
1590,12.417
1591,12.292
1592,15.803
1598,12.386
1647,13.538
1648,13.444
1654,13.546
1655,13.452
1656,13.347
1662,13.205
1663,13.468
1711,12.224
1719,14.13
1726,14.159
1727,14.126
1728,17.277
1774,15.151
1775,15.074
1776,15.008
1783,15.008
1784,14.755
1791,14.588
1792,14.712
1838,15.433
1839,18.223
1840,15.684
1847,14.631
1848,15.486
1854,15.191
1855,15.068
1856,15.228
1904,15.796
1910,15.457
1911,15.273
1912,15.569
1918,11.292
1919,15.465
1920,15.378
1966,15.375
1967,15.828
1968,15.787
1974,15.327
1975,15.504
1976,16.803
1982,15.24
1983,16.771
1984,15.422
2031,12.774
2032,15.435
2039,15.016
2040,15.424
2046,14.674
2047,14.897
2048,14.405
2094,13.157
2096,13.153
2111,12.283
2159,14.287
2166,14.331
2167,12.942
2168,14.018
2175,14.104
2223,15.011
2224,17.322
2230,15.067
2231,14.286
2232,14.945
2238,15.164
2239,14.94
2286,15.896
2287,15.804
2288,15.876
2294,17.179
2295,15.61
2296,18.107
2304,15.626
2351,17.289
2352,16.294
2358,16.174
2359,16.214
2360,18.223
2367,17.004
2368,15.853
2414,16.596
2415,16.362
2416,16.565
2423,16.303
2424,16.336
2431,16.35
2432,15.985
2478,16.29
2479,15.954
2480,16.203
2486,15.931
2487,16.193
2488,16.324
2494,15.883
2495,16.118
2496,15.864
2542,15.4
2543,14.298
2544,15.945
2550,19.887
2551,15.285
2552,21.318
2558,15.05
2559,19.101
2560,15.882
2615,13.54
2622,13.517
2624,13.462
2670,14.711
2671,14.738
2672,13.703
2679,13.189
2680,14.415
2686,14.599
2688,14.476
2735,15.376
2743,15.819
2744,15.595
2750,15.599
2751,15.61
2752,15.517
2798,16.33
2799,16.3
2800,16.182
2806,16.196
2807,16.294
2808,16.138
2815,16.14
2816,16.109
2818,17.97
2820,7.7173
2821,24.494
2822,22.121
2823,22.734
2827,20.173
2828,26.156
2829,24.487
2830,25.251
2831,26.938
2832,29.361
2833,15.753
2834,16.921
2835,24.522
2836,24.746
2838,32.578
2839,34.531
2840,32.813
2841,16.525
2842,12.199
2843,4.8616
2845,32.983
2847,36.999
2848,32.583
2849,15.346
2850,23.089
2851,28.297
2852,28.164
2853,36.088
2854,36.834
2856,34.224
2857,17.059
2858,21.665
2859,25.691
2861,38.13
2862,17.089
2863,16.782
2864,16.681
2865,18.483
2866,21.536
2867,22.384
2868,29.437
2869,32.24
2870,36.767
2871,16.688
2872,16.563
2875,19.445
2876,25.71
2877,30.624
2878,16.572
2879,33.268
2880,16.496
2881,18.376
2882,14.286
2883,18.005
2884,5.9003
2885,19.65
2886,22.613
2887,25.324
2888,22.421
2889,14.035
2890,15.33
2892,21.559
2893,24.104
2894,24.09
2895,24.489
2896,24.641
2897,6.548
2898,17.031
2899,20.262
2900,20.415
2901,26.668
2902,27.055
2903,32.623
2904,33.321
2905,13.229
2906,13.384
2907,20.246
2908,23.904
2909,32.973
2910,34.717
2911,36.703
2912,37.566
2913,13.734
2914,19.348
2915,21.168
2916,21.486
2917,30.426
2918,36.134
2919,38.851
2920,37.886
2921,13.412
2922,16.569
2923,20.661
2924,25.523
2925,27.589
2926,40.224
2927,40.266
2928,16.85
2929,13.022
2930,15.527
2931,15.935
2932,22.559
2933,22.972
2934,17.993
2935,16.77
2936,13.142
2937,14.882
2938,13.704
2939,18.267
2940,7.4864
2941,25.174
2942,27.525
2943,32.147
2944,31.861
2945,10.656
2946,10.595
2947,12.942
2948,15.951
2949,17.384
2950,20.264
2951,21.856
2952,19.942
2953,10.432
2954,12.911
2955,15.273
2956,13.513
2957,17.869
2958,5.9809
2959,7.7327
2960,25.315
2961,11.408
2962,11.958
2963,12.108
2964,16.714
2965,18.538
2966,24.056
2967,28.807
2968,33.288
2969,11.512
2970,12.85
2971,11.075
2972,16.824
2973,19.256
2974,25.121
2975,32.095
2976,34.207
2977,11.248
2978,10.728
2979,17.745
2980,16.191
2981,20.011
2982,20.497
2983,33.187
2984,38.925
2985,8.8167
2986,12.259
2987,7.9242
2988,18.816
2989,19.163
2990,24.996
2991,15.111
2992,7.8116
2993,12.099
2994,10.726
2995,12.787
2996,17.543
2997,20.295
2998,16.391
2999,32.031
3000,16.629
3002,17.342
3003,13.366
3004,16.238
3005,17.868
3006,22.483
3007,16.52
3008,16.379
3010,9.4538
3012,12.173
3013,12.656
3015,18.011
3016,5.3023
3017,8.5716
3018,9.0592
3019,10.827
3020,12.815
3021,13.134
3022,15.79
3024,22.489
3027,11.286
3029,16.569
3030,19.015
3031,25.642
3032,27.302
3034,9.5814
3036,12.587
3037,15.028
3038,18.39
3039,24.573
3040,28.025
3042,10.922
3043,10.771
3045,17.479
3046,19.392
3047,23.938
3048,34.256
3049,9.6554
3050,5.3258
3051,11.136
3052,13.72
3053,19.317
3054,23.841
3055,15.459
3056,16.154
3059,4.8346
3060,11.373
3062,20.04
3063,15.964
3064,15.783
3067,10.134
3068,11.982
3069,16.639
3070,15.563
3071,15.864
3072,18.548
3119,13.85
3127,13.862
3128,11.522
3134,13.759
3135,13.949
3136,12.483
3183,14.766
3184,14.815
3191,13.375
3199,12.724
3200,14.674
3247,15.617
3254,15.801
3255,15.861
3256,15.476
3263,15.773
3311,16.355
3312,16.245
3318,16.463
3319,17.814
3326,16.444
3327,16.509
3328,16.376
3329,13.977
3330,8.0255
3331,14.446
3332,19.441
3333,21.908
3334,24.138
3335,19.259
3336,22.317
3337,14.281
3338,15.054
3339,18.499
3340,22.056
3342,24.609
3343,25.249
3344,24.33
3345,15.473
3346,16.02
3347,17.078
3348,22.894
3349,28.656
3350,8.6802
3351,28.916
3352,23.162
3353,15.357
3354,20.183
3355,23.209
3356,24.152
3357,16.476
3358,27.219
3359,31.218
3360,30.638
3361,14.953
3362,22.086
3364,31.079
3365,28.326
3366,35.689
3367,36.638
3368,29.865
3369,20.817
3370,22.493
3371,24.684
3372,33.017
3373,37.977
3374,39.578
3375,17.312
3376,16.614
3377,16.977
3378,19.892
3379,27.878
3380,33.836
3381,7.3815
3382,39.581
3383,38.366
3384,39.048
3385,17.174
3386,20.689
3387,23.354
3388,32.14
3389,32.964
3390,35.907
3391,16.673
3392,16.668
3393,15.195
3394,14.695
3396,17.464
3397,16.62
3398,17.219
3399,24.183
3400,20.954
3401,13.338
3402,14.731
3403,15.052
3404,17
3405,5.0177
3406,20.291
3407,21.581
3408,24.568
3409,14.515
3410,15.575
3411,12.919
3412,19.519
3413,26.276
3414,23.241
3415,7.4204
3416,23.191
3417,14.061
3418,17.644
3419,27.653
3420,6.4908
3421,24.974
3422,6.8833
3423,34.75
3424,5.1105
3425,12.772
3426,5.2752
3427,18.292
3428,25.757
3429,22.64
3430,31.891
3431,32.052
3432,37.684
3433,13.707
3434,17.988
3435,19.207
3436,19.415
3437,26.613
3438,38.758
3439,12.561
3440,39.007
3441,12.954
3442,18.327
3443,24.702
3444,21.552
3445,5.2076
3446,33.384
3447,19.185
3448,9.7371
3449,14.791
3450,17.259
3451,24.454
3452,22.371
3453,25.774
3454,32.351
3455,35.726
3456,36.637
3457,9.0361
3458,15.617
3459,5.8243
3460,12.855
3461,13.254
3462,16.227
3463,15.885
3464,17.519
3465,5.925
3466,12.57
3467,11.089
3468,14.717
3469,19.226
3470,16.886
3471,20.459
3472,7.4552
3473,9.444
3474,11.68
3475,11.354
3476,15.606
3477,15.317
3478,19.567
3479,22.623
3480,27.585
3481,11.218
3482,10.141
3483,12.199
3484,19.745
3485,21.641
3486,24.903
3487,24.162
3488,24.896
3489,10.97
3490,18.451
3491,12.013
3492,21.797
3493,22.331
3494,20.046
3495,24.804
3496,32.046
3497,9.859
3498,12.139
3499,15.689
3500,15.653
3501,20.673
3502,11.762
3503,24.305
3504,9.3689
3505,10.947
3506,13.52
3507,14.833
3508,16.788
3509,25.625
3510,15.523
3511,16.679
3512,16.633
3513,10.29
3514,11.617
3515,12.541
3516,20.656
3517,20.749
3518,22.407
3519,35.054
3520,38.311
3521,6.1203
3522,9.2062
3523,9.3162
3524,11.184
3525,6.2219
3526,5.545
3527,15.377
3528,13.951
3529,9.6628
3530,9.6526
3531,10.544
3532,12.008
3533,15.372
3534,14.425
3535,17.96
3536,19.572
3537,8.9962
3538,9.3209
3539,10.107
3540,10.972
3541,13.185
3542,18.602
3543,20.304
3544,20.349
3545,8.6978
3547,5.9766
3548,13.138
3549,16.909
3550,20.118
3551,23.447
3552,24.213
3554,9.1541
3555,10.573
3556,12.742
3557,15.29
3558,20.159
3559,22.883
3560,32.635
3561,8.9434
3562,9.9126
3563,10.843
3564,12.589
3565,17.379
3566,21.456
3567,16.058
3568,31.611
3569,8.9095
3570,10.056
3571,12.283
3572,12.565
3573,17.233
3574,4.9687
3575,22.881
3576,30.567
3578,9.8804
3579,11.527
3580,12.697
3581,16.459
3582,8.0589
3583,22.099
3584,14.99
3631,12.133
3639,13.762
3646,14.106
3648,13.777
3695,14.884
3703,14.871
3711,15.001
3712,14.851
3759,15.675
3760,15.548
3767,15.743
3775,15.202
3776,13.875
3822,16.269
3823,15.782
3824,16.067
3830,16.34
3831,16.383
3839,17.969
3840,16.257
3841,11.073
3842,12.007
3843,12.648
3844,14.041
3845,15.426
3846,13.878
3847,15.557
3848,16.799
3849,10.447
3850,12.347
3851,15.05
3852,12.634
3853,16.307
3854,19.115
3855,16.801
3856,19.411
3857,14.367
3858,16.673
3859,14.678
3860,16.659
3861,19.487
3862,22.246
3863,17.948
3864,20.479
3865,18.494
3866,15.964
3867,18.338
3868,19.928
3869,19.446
3870,22.073
3871,22.229
3872,25.35
3873,13.236
3874,19.01
3875,19.146
3876,25.788
3877,26.287
3878,25.745
3879,32.111
3880,27
3881,15.421
3882,18.953
3883,20.016
3884,28.772
3885,29.297
3886,35.024
3887,29.525
3888,26.247
3889,16.957
3890,19.992
3891,24.313
3892,15.262
3893,33.051
3894,36.462
3895,14.182
3896,35.662
3897,15.255
3898,21.251
3899,27.861
3900,30.47
3901,37.236
3902,38.984
3903,39.548
3904,31.495
3905,11.179
3906,10.667
3907,6.0101
3908,11.656
3909,12.977
3910,13.114
3911,13.448
3912,15.476
3913,10.773
3914,12.464
3915,13.211
3916,15.447
3917,15.746
3918,16.727
3919,17.037
3920,13.965
3921,12.342
3922,11.313
3923,11.011
3924,16.887
3925,18.844
3926,15.295
3927,18.926
3928,14.235
3929,12.047
3930,13.342
3931,13.042
3932,15.945
3933,17.868
3934,21.805
3935,21.72
3936,21.716
3937,11.509
3938,16.077
3939,14.312
3940,18.544
3941,22.387
3942,6.6132
3943,25.836
3944,5.5422
3945,12.462
3946,5.3168
3947,19.882
3948,17.916
3949,5.1363
3950,16.204
3951,4.7161
3952,7.1563
3953,14.187
3954,16.505
3955,16.069
3956,21.658
3957,29.658
3958,33.651
3959,35.984
3960,6.7666
3961,18.505
3962,15.57
3963,21.946
3964,30.357
3965,25.728
3966,39.083
3967,39.254
3968,4.7981
3969,8.5103
3970,9.2981
3971,9.118
3972,10.672
3974,15.65
3975,15.018
3976,15.408
3977,9.5138
3978,9.9675
3979,9.7609
3980,10.832
3981,6.2258
3982,15.663
3983,15.557
3984,18.332
3985,8.4705
3986,10.225
3987,11.886
3988,11.505
3989,13.003
3990,16.713
3991,17.013
3992,17.413
3993,8.6551
3994,9.5544
3995,10.43
3996,13.502
3997,12.508
3998,17.768
3999,18.977
4000,20.744
4002,12.115
4003,12.113
4004,13.777
4005,14.38
4006,16.193
4007,23.146
4008,22.809
4009,9.5452
4011,14.44
4012,14.843
4013,17.736
4014,23.343
4015,16.304
4016,35.066
4017,9.0367
4018,12.406
4019,12.352
4020,16.776
4021,25.918
4022,33.164
4023,31.97
4024,11.164
4025,9.5059
4026,13.12
4027,17.545
4028,15.907
4029,21.311
4030,23.647
4031,30.757
4032,33.23
4033,7.374
4034,7.7991
4035,8.8369
4036,8.3513
4037,8.9691
4038,12.139
4039,5.2367
4042,8.2144
4044,8.731
4045,10.252
4046,12.305
4047,14.627
4048,14.093
4049,8.2188
4051,9.0077
4052,9.7982
4053,10.611
4054,5.8708
4055,24.353
4056,5.5659
4058,14.204
4059,9.4158
4060,11.601
4061,14.215
4062,16.906
4063,17.26
4064,17.794
4066,8.9857
4067,9.655
4068,10.827
4069,16.282
4070,16.763
4071,21.971
4072,20.904
4074,9.6381
4075,11.336
4076,11.486
4077,13.421
4078,18.051
4079,22.656
4080,10.901
4081,8.308
4082,9.4226
4083,10.952
4084,12.026
4085,15.16
4086,20.04
4087,10.451
4088,15.791
4089,8.6743
4090,4.75
4091,12.664
4092,12.337
4093,14.786
4094,20.83
4095,8.1775
4096,15.911
4145,10.786
4154,10.622
4209,12.07
4210,12.114
4273,13.873
4282,13.75
4337,16.603
4345,16.32
4401,16.213
4466,13.556
4473,13.684
4537,11.977
4658,14.799
4665,11.908
4721,13.606
4729,13.467
4730,13.123
4785,15.412
4786,12.455
4793,15.005
4849,17.655
4858,17.645
4977,16.593
4985,15.05
5049,13.247
5105,4.6769
5106,11.821
5114,11.56
5169,13.296
5170,13.168
5177,13.068
5178,11.426
5233,15.181
5234,13.981
5242,14.779
5305,16.704
5306,16.509
5369,19.267
5370,19.318
5433,19.289
5434,19.404
5498,16.48
5554,14.36
5617,12.677
5681,14.491
5689,14.93
5690,14.276
5745,16.336
5746,21.349
5753,15.61
5754,16.121
5809,18.512
5817,18.295
5818,18.261
5873,21.311
5874,21.325
5882,20.954
5937,21.18
5938,21.417
6001,18.27
6009,21.446
6073,15.632
6129,7.555
6130,13.774
6193,15.811
6194,15.724
6202,16.536
6257,19.612
6258,17.95
6265,18.016
6266,17.434
6321,20.301
6322,18.917
6329,20.191
6330,20.367
6386,24.053
6393,25.093
6449,23.39
6450,23.638
6457,23.39
6578,17.285
6642,14.89
6649,15.633
6650,14.81
6705,14.796
6706,16.873
6713,16.777
6714,19.059
6769,19.468
6770,19.385
6777,19.014
6833,22.216
6834,22.316
6897,25.915
6898,26.048
6905,25.527
6906,25.865
6961,9.3891
6962,25.548
6969,48.834
6970,25.905
7025,21.361
7033,21.436
7034,21.601
7089,18.468
7097,18.299
7154,15.87
7162,15.795
7169,16.24
7170,15.074
7171,15.417
7172,11.929
7173,11.222
7174,9.7204
7175,10.778
7176,8.9932
7177,20.294
7178,16.058
7179,15.468
7180,18.39
7181,11.954
7182,11.115
7183,7.6343
7184,8.72
7185,24.701
7186,20.555
7187,16.141
7188,19.001
7189,14.425
7190,13.395
7191,11.125
7192,9.9564
7193,24.446
7194,19.866
7195,24.472
7196,16.808
7197,16.102
7198,13.085
7200,9.2427
7201,30.804
7203,23.537
7204,15.668
7205,13.974
7206,13.227
7207,9.6768
7208,10.348
7209,32.608
7210,26.894
7211,22.865
7212,16.278
7213,14.886
7214,17.169
7215,9.4039
7216,10.048
7217,34.056
7218,28.3
7219,19.877
7220,17.877
7221,14.068
7222,14.394
7223,10.314
7224,9.0358
7225,33.304
7226,27.514
7227,18.742
7228,7.4746
7229,13.208
7230,12.364
7231,10.246
7232,8.9701
7233,19.818
7234,21.837
7235,21.374
7236,18.046
7237,15.775
7238,13.585
7239,12.353
7241,26.218
7242,22.222
7243,23.379
7244,19.34
7245,10.518
7246,16.157
7247,15.941
7248,13.023
7249,22.468
7250,26.021
7251,21.675
7252,21.925
7253,11.343
7254,17.633
7255,14.759
7256,12.007
7257,37.668
7258,37.475
7259,26.103
7260,23.018
7261,20.224
7262,20.217
7263,13.531
7264,16.124
7265,11.01
7266,38.145
7267,33.065
7268,27.081
7269,19.093
7270,20.236
7271,15.676
7272,14.511
7273,44.483
7274,35.298
7275,12.493
7276,19.123
7277,27.483
7278,19.844
7279,16.751
7280,15.557
7281,20.565
7282,45.628
