2,2,-35,-15,0,-35,-15,-65
2,3,-35,-15,0,-35,-5,-65
2,4,-35,-15,0,-35,5,-65
2,5,-35,-15,0,-35,15,-65
2,6,-35,-15,0,-35,25,-65
2,7,-35,-15,0,-35,35,-65
2,8,-35,-15,0,-25,-35,-65
2,9,-35,-15,0,-25,-25,-65
2,10,-35,-15,0,-25,-15,-65
2,11,-35,-15,0,-25,-5,-65
2,12,-35,-15,0,-25,5,-65
2,13,-35,-15,0,-25,15,-65
2,14,-35,-15,0,-25,25,-65
2,15,-35,-15,0,-25,35,-65
2,16,-35,-15,0,-15,-35,-65
2,17,-35,-15,0,-15,-25,-65
2,18,-35,-15,0,-15,-15,-65
2,19,-35,-15,0,-15,-5,-65
2,20,-35,-15,0,-15,5,-65
2,21,-35,-15,0,-15,15,-65
2,22,-35,-15,0,-15,25,-65
2,23,-35,-15,0,-15,35,-65
2,24,-35,-15,0,-5,-35,-65
2,25,-35,-15,0,-5,-25,-65
2,26,-35,-15,0,-5,-15,-65
2,27,-35,-15,0,-5,-5,-65
2,28,-35,-15,0,-5,5,-65
2,29,-35,-15,0,-5,15,-65
2,30,-35,-15,0,-5,25,-65
2,31,-35,-15,0,-5,35,-65
2,32,-35,-15,0,5,-35,-65
2,33,-35,-15,0,5,-25,-65
2,34,-35,-15,0,5,-15,-65
2,35,-35,-15,0,5,-5,-65
2,36,-35,-15,0,5,5,-65
2,37,-35,-15,0,5,15,-65
2,38,-35,-15,0,5,25,-65
2,39,-35,-15,0,5,35,-65
2,40,-35,-15,0,15,-35,-65
2,41,-35,-15,0,15,-25,-65
2,42,-35,-15,0,15,-15,-65
2,43,-35,-15,0,15,-5,-65
2,44,-35,-15,0,15,5,-65
2,45,-35,-15,0,15,15,-65
2,46,-35,-15,0,15,25,-65
2,47,-35,-15,0,15,35,-65
2,48,-35,-15,0,25,-35,-65
2,49,-35,-15,0,25,-25,-65
2,50,-35,-15,0,25,-15,-65
2,51,-35,-15,0,25,-5,-65
2,52,-35,-15,0,25,5,-65
2,53,-35,-15,0,25,15,-65
2,54,-35,-15,0,25,25,-65
2,55,-35,-15,0,25,35,-65
2,56,-35,-15,0,35,-35,-65
2,57,-35,-15,0,35,-25,-65
2,58,-35,-15,0,35,-15,-65
2,59,-35,-15,0,35,-5,-65
2,60,-35,-15,0,35,5,-65
2,61,-35,-15,0,35,15,-65
2,62,-35,-15,0,35,25,-65
2,63,-35,-15,0,35,35,-65
3,0,-35,-5,0,-35,-35,-65
3,1,-35,-5,0,-35,-25,-65
3,2,-35,-5,0,-35,-15,-65
3,3,-35,-5,0,-35,-5,-65
3,4,-35,-5,0,-35,5,-65
3,5,-35,-5,0,-35,15,-65
3,6,-35,-5,0,-35,25,-65
3,7,-35,-5,0,-35,35,-65
3,8,-35,-5,0,-25,-35,-65
3,9,-35,-5,0,-25,-25,-65
3,10,-35,-5,0,-25,-15,-65
3,11,-35,-5,0,-25,-5,-65
3,12,-35,-5,0,-25,5,-65
3,13,-35,-5,0,-25,15,-65
3,14,-35,-5,0,-25,25,-65
3,15,-35,-5,0,-25,35,-65
3,16,-35,-5,0,-15,-35,-65
3,17,-35,-5,0,-15,-25,-65
3,18,-35,-5,0,-15,-15,-65
3,19,-35,-5,0,-15,-5,-65
3,20,-35,-5,0,-15,5,-65
3,21,-35,-5,0,-15,15,-65
3,22,-35,-5,0,-15,25,-65
3,23,-35,-5,0,-15,35,-65
3,24,-35,-5,0,-5,-35,-65
3,25,-35,-5,0,-5,-25,-65
3,26,-35,-5,0,-5,-15,-65
3,27,-35,-5,0,-5,-5,-65
3,28,-35,-5,0,-5,5,-65
3,29,-35,-5,0,-5,15,-65
3,30,-35,-5,0,-5,25,-65
3,31,-35,-5,0,-5,35,-65
3,32,-35,-5,0,5,-35,-65
3,33,-35,-5,0,5,-25,-65
3,34,-35,-5,0,5,-15,-65
3,35,-35,-5,0,5,-5,-65
3,36,-35,-5,0,5,5,-65
3,37,-35,-5,0,5,15,-65
3,38,-35,-5,0,5,25,-65
3,39,-35,-5,0,5,35,-65
3,40,-35,-5,0,15,-35,-65
3,41,-35,-5,0,15,-25,-65
3,42,-35,-5,0,15,-15,-65
3,43,-35,-5,0,15,-5,-65
3,44,-35,-5,0,15,5,-65
3,45,-35,-5,0,15,15,-65
3,46,-35,-5,0,15,25,-65
3,47,-35,-5,0,15,35,-65
3,48,-35,-5,0,25,-35,-65
3,49,-35,-5,0,25,-25,-65
3,50,-35,-5,0,25,-15,-65
3,51,-35,-5,0,25,-5,-65
3,52,-35,-5,0,25,5,-65
3,53,-35,-5,0,25,15,-65
3,54,-35,-5,0,25,25,-65
3,55,-35,-5,0,25,35,-65
3,56,-35,-5,0,35,-35,-65
3,57,-35,-5,0,35,-25,-65
3,58,-35,-5,0,35,-15,-65
3,59,-35,-5,0,35,-5,-65
3,60,-35,-5,0,35,5,-65
3,61,-35,-5,0,35,15,-65
3,62,-35,-5,0,35,25,-65
3,63,-35,-5,0,35,35,-65
4,0,-35,5,0,-35,-35,-65
4,1,-35,5,0,-35,-25,-65
4,2,-35,5,0,-35,-15,-65
4,3,-35,5,0,-35,-5,-65
4,4,-35,5,0,-35,5,-65
4,5,-35,5,0,-35,15,-65
4,6,-35,5,0,-35,25,-65
4,7,-35,5,0,-35,35,-65
4,8,-35,5,0,-25,-35,-65
4,9,-35,5,0,-25,-25,-65
4,10,-35,5,0,-25,-15,-65
4,11,-35,5,0,-25,-5,-65
4,12,-35,5,0,-25,5,-65
4,13,-35,5,0,-25,15,-65
4,14,-35,5,0,-25,25,-65
4,15,-35,5,0,-25,35,-65
4,16,-35,5,0,-15,-35,-65
4,17,-35,5,0,-15,-25,-65
4,18,-35,5,0,-15,-15,-65
4,19,-35,5,0,-15,-5,-65
4,20,-35,5,0,-15,5,-65
4,21,-35,5,0,-15,15,-65
4,22,-35,5,0,-15,25,-65
4,23,-35,5,0,-15,35,-65
4,24,-35,5,0,-5,-35,-65
4,25,-35,5,0,-5,-25,-65
4,26,-35,5,0,-5,-15,-65
4,27,-35,5,0,-5,-5,-65
4,28,-35,5,0,-5,5,-65
4,29,-35,5,0,-5,15,-65
4,30,-35,5,0,-5,25,-65
4,31,-35,5,0,-5,35,-65
4,32,-35,5,0,5,-35,-65
4,33,-35,5,0,5,-25,-65
4,34,-35,5,0,5,-15,-65
4,35,-35,5,0,5,-5,-65
4,36,-35,5,0,5,5,-65
4,37,-35,5,0,5,15,-65
4,38,-35,5,0,5,25,-65
4,39,-35,5,0,5,35,-65
4,40,-35,5,0,15,-35,-65
4,41,-35,5,0,15,-25,-65
4,42,-35,5,0,15,-15,-65
4,43,-35,5,0,15,-5,-65
4,44,-35,5,0,15,5,-65
4,45,-35,5,0,15,15,-65
4,46,-35,5,0,15,25,-65
4,47,-35,5,0,15,35,-65
4,48,-35,5,0,25,-35,-65
4,49,-35,5,0,25,-25,-65
4,50,-35,5,0,25,-15,-65
4,51,-35,5,0,25,-5,-65
4,52,-35,5,0,25,5,-65
4,53,-35,5,0,25,15,-65
4,54,-35,5,0,25,25,-65
4,55,-35,5,0,25,35,-65
4,56,-35,5,0,35,-35,-65
4,57,-35,5,0,35,-25,-65
4,58,-35,5,0,35,-15,-65
4,59,-35,5,0,35,-5,-65
4,60,-35,5,0,35,5,-65
4,61,-35,5,0,35,15,-65
4,62,-35,5,0,35,25,-65
4,63,-35,5,0,35,35,-65
5,0,-35,15,0,-35,-35,-65
5,1,-35,15,0,-35,-25,-65
5,2,-35,15,0,-35,-15,-65
5,3,-35,15,0,-35,-5,-65
5,4,-35,15,0,-35,5,-65
5,5,-35,15,0,-35,15,-65
5,6,-35,15,0,-35,25,-65
5,7,-35,15,0,-35,35,-65
5,8,-35,15,0,-25,-35,-65
5,9,-35,15,0,-25,-25,-65
5,10,-35,15,0,-25,-15,-65
5,11,-35,15,0,-25,-5,-65
5,12,-35,15,0,-25,5,-65
5,13,-35,15,0,-25,15,-65
5,14,-35,15,0,-25,25,-65
5,15,-35,15,0,-25,35,-65
5,16,-35,15,0,-15,-35,-65
5,17,-35,15,0,-15,-25,-65
5,18,-35,15,0,-15,-15,-65
5,19,-35,15,0,-15,-5,-65
5,20,-35,15,0,-15,5,-65
5,21,-35,15,0,-15,15,-65
5,22,-35,15,0,-15,25,-65
5,23,-35,15,0,-15,35,-65
5,24,-35,15,0,-5,-35,-65
5,25,-35,15,0,-5,-25,-65
5,26,-35,15,0,-5,-15,-65
5,27,-35,15,0,-5,-5,-65
5,28,-35,15,0,-5,5,-65
5,29,-35,15,0,-5,15,-65
5,30,-35,15,0,-5,25,-65
5,31,-35,15,0,-5,35,-65
5,32,-35,15,0,5,-35,-65
5,33,-35,15,0,5,-25,-65
5,34,-35,15,0,5,-15,-65
5,35,-35,15,0,5,-5,-65
5,36,-35,15,0,5,5,-65
5,37,-35,15,0,5,15,-65
5,38,-35,15,0,5,25,-65
5,39,-35,15,0,5,35,-65
5,40,-35,15,0,15,-35,-65
5,41,-35,15,0,15,-25,-65
5,42,-35,15,0,15,-15,-65
5,43,-35,15,0,15,-5,-65
5,44,-35,15,0,15,5,-65
5,45,-35,15,0,15,15,-65
5,46,-35,15,0,15,25,-65
5,47,-35,15,0,15,35,-65
5,48,-35,15,0,25,-35,-65
5,49,-35,15,0,25,-25,-65
5,50,-35,15,0,25,-15,-65
5,51,-35,15,0,25,-5,-65
5,52,-35,15,0,25,5,-65
5,53,-35,15,0,25,15,-65
5,54,-35,15,0,25,25,-65
5,55,-35,15,0,25,35,-65
5,56,-35,15,0,35,-35,-65
5,57,-35,15,0,35,-25,-65
5,58,-35,15,0,35,-15,-65
5,59,-35,15,0,35,-5,-65
5,60,-35,15,0,35,5,-65
5,61,-35,15,0,35,15,-65
5,62,-35,15,0,35,25,-65
5,63,-35,15,0,35,35,-65
6,0,-35,25,0,-35,-35,-65
6,1,-35,25,0,-35,-25,-65
6,2,-35,25,0,-35,-15,-65
6,3,-35,25,0,-35,-5,-65
6,4,-35,25,0,-35,5,-65
6,5,-35,25,0,-35,15,-65
6,6,-35,25,0,-35,25,-65
6,7,-35,25,0,-35,35,-65
6,8,-35,25,0,-25,-35,-65
6,9,-35,25,0,-25,-25,-65
6,10,-35,25,0,-25,-15,-65
6,11,-35,25,0,-25,-5,-65
6,12,-35,25,0,-25,5,-65
6,13,-35,25,0,-25,15,-65
6,14,-35,25,0,-25,25,-65
6,15,-35,25,0,-25,35,-65
6,16,-35,25,0,-15,-35,-65
6,17,-35,25,0,-15,-25,-65
6,18,-35,25,0,-15,-15,-65
6,19,-35,25,0,-15,-5,-65
6,20,-35,25,0,-15,5,-65
6,21,-35,25,0,-15,15,-65
6,22,-35,25,0,-15,25,-65
6,23,-35,25,0,-15,35,-65
6,24,-35,25,0,-5,-35,-65
6,25,-35,25,0,-5,-25,-65
6,26,-35,25,0,-5,-15,-65
6,27,-35,25,0,-5,-5,-65
6,28,-35,25,0,-5,5,-65
6,29,-35,25,0,-5,15,-65
6,30,-35,25,0,-5,25,-65
6,31,-35,25,0,-5,35,-65
6,32,-35,25,0,5,-35,-65
6,33,-35,25,0,5,-25,-65
6,34,-35,25,0,5,-15,-65
6,35,-35,25,0,5,-5,-65
6,36,-35,25,0,5,5,-65
6,37,-35,25,0,5,15,-65
6,38,-35,25,0,5,25,-65
6,39,-35,25,0,5,35,-65
6,40,-35,25,0,15,-35,-65
6,41,-35,25,0,15,-25,-65
6,42,-35,25,0,15,-15,-65
6,43,-35,25,0,15,-5,-65
6,44,-35,25,0,15,5,-65
6,45,-35,25,0,15,15,-65
6,46,-35,25,0,15,25,-65
6,47,-35,25,0,15,35,-65
6,48,-35,25,0,25,-35,-65
6,49,-35,25,0,25,-25,-65
6,50,-35,25,0,25,-15,-65
6,51,-35,25,0,25,-5,-65
6,52,-35,25,0,25,5,-65
6,53,-35,25,0,25,15,-65
6,54,-35,25,0,25,25,-65
6,55,-35,25,0,25,35,-65
6,56,-35,25,0,35,-35,-65
6,57,-35,25,0,35,-25,-65
6,58,-35,25,0,35,-15,-65
6,59,-35,25,0,35,-5,-65
6,60,-35,25,0,35,5,-65
6,61,-35,25,0,35,15,-65
6,62,-35,25,0,35,25,-65
6,63,-35,25,0,35,35,-65
7,0,-35,35,0,-35,-35,-65
7,1,-35,35,0,-35,-25,-65
7,2,-35,35,0,-35,-15,-65
7,3,-35,35,0,-35,-5,-65
7,4,-35,35,0,-35,5,-65
7,5,-35,35,0,-35,15,-65
7,6,-35,35,0,-35,25,-65
7,7,-35,35,0,-35,35,-65
7,8,-35,35,0,-25,-35,-65
7,9,-35,35,0,-25,-25,-65
7,10,-35,35,0,-25,-15,-65
7,11,-35,35,0,-25,-5,-65
7,12,-35,35,0,-25,5,-65
7,13,-35,35,0,-25,15,-65
7,14,-35,35,0,-25,25,-65
7,15,-35,35,0,-25,35,-65
7,16,-35,35,0,-15,-35,-65
7,17,-35,35,0,-15,-25,-65
7,18,-35,35,0,-15,-15,-65
7,19,-35,35,0,-15,-5,-65
7,20,-35,35,0,-15,5,-65
7,21,-35,35,0,-15,15,-65
7,22,-35,35,0,-15,25,-65
7,23,-35,35,0,-15,35,-65
7,24,-35,35,0,-5,-35,-65
7,25,-35,35,0,-5,-25,-65
7,26,-35,35,0,-5,-15,-65
7,27,-35,35,0,-5,-5,-65
7,28,-35,35,0,-5,5,-65
7,29,-35,35,0,-5,15,-65
7,30,-35,35,0,-5,25,-65
7,31,-35,35,0,-5,35,-65
7,32,-35,35,0,5,-35,-65
7,33,-35,35,0,5,-25,-65
7,34,-35,35,0,5,-15,-65
7,35,-35,35,0,5,-5,-65
7,36,-35,35,0,5,5,-65
7,37,-35,35,0,5,15,-65
7,38,-35,35,0,5,25,-65
7,39,-35,35,0,5,35,-65
7,40,-35,35,0,15,-35,-65
7,41,-35,35,0,15,-25,-65
7,42,-35,35,0,15,-15,-65
7,43,-35,35,0,15,-5,-65
7,44,-35,35,0,15,5,-65
7,45,-35,35,0,15,15,-65
7,46,-35,35,0,15,25,-65
7,47,-35,35,0,15,35,-65
7,48,-35,35,0,25,-35,-65
7,49,-35,35,0,25,-25,-65
7,50,-35,35,0,25,-15,-65
7,51,-35,35,0,25,-5,-65
7,52,-35,35,0,25,5,-65
7,53,-35,35,0,25,15,-65
7,54,-35,35,0,25,25,-65
7,55,-35,35,0,25,35,-65
7,56,-35,35,0,35,-35,-65
7,57,-35,35,0,35,-25,-65
7,58,-35,35,0,35,-15,-65
7,59,-35,35,0,35,-5,-65
7,60,-35,35,0,35,5,-65
7,61,-35,35,0,35,15,-65
7,62,-35,35,0,35,25,-65
7,63,-35,35,0,35,35,-65
8,0,-25,-35,0,-35,-35,-65
8,1,-25,-35,0,-35,-25,-65
8,2,-25,-35,0,-35,-15,-65
8,3,-25,-35,0,-35,-5,-65
8,4,-25,-35,0,-35,5,-65
8,5,-25,-35,0,-35,15,-65
8,6,-25,-35,0,-35,25,-65
8,7,-25,-35,0,-35,35,-65
8,8,-25,-35,0,-25,-35,-65
8,9,-25,-35,0,-25,-25,-65
8,10,-25,-35,0,-25,-15,-65
8,11,-25,-35,0,-25,-5,-65
8,12,-25,-35,0,-25,5,-65
8,13,-25,-35,0,-25,15,-65
8,14,-25,-35,0,-25,25,-65
8,15,-25,-35,0,-25,35,-65
8,16,-25,-35,0,-15,-35,-65
8,17,-25,-35,0,-15,-25,-65
8,18,-25,-35,0,-15,-15,-65
8,19,-25,-35,0,-15,-5,-65
8,20,-25,-35,0,-15,5,-65
8,21,-25,-35,0,-15,15,-65
8,22,-25,-35,0,-15,25,-65
8,23,-25,-35,0,-15,35,-65
8,24,-25,-35,0,-5,-35,-65
8,25,-25,-35,0,-5,-25,-65
8,26,-25,-35,0,-5,-15,-65
8,27,-25,-35,0,-5,-5,-65
8,28,-25,-35,0,-5,5,-65
8,29,-25,-35,0,-5,15,-65
8,30,-25,-35,0,-5,25,-65
8,31,-25,-35,0,-5,35,-65
8,32,-25,-35,0,5,-35,-65
8,33,-25,-35,0,5,-25,-65
8,34,-25,-35,0,5,-15,-65
8,35,-25,-35,0,5,-5,-65
8,36,-25,-35,0,5,5,-65
8,37,-25,-35,0,5,15,-65
8,38,-25,-35,0,5,25,-65
8,39,-25,-35,0,5,35,-65
8,40,-25,-35,0,15,-35,-65
8,41,-25,-35,0,15,-25,-65
8,42,-25,-35,0,15,-15,-65
8,43,-25,-35,0,15,-5,-65
8,44,-25,-35,0,15,5,-65
8,45,-25,-35,0,15,15,-65
8,46,-25,-35,0,15,25,-65
8,47,-25,-35,0,15,35,-65
8,48,-25,-35,0,25,-35,-65
8,49,-25,-35,0,25,-25,-65
8,50,-25,-35,0,25,-15,-65
8,51,-25,-35,0,25,-5,-65
8,52,-25,-35,0,25,5,-65
8,53,-25,-35,0,25,15,-65
8,54,-25,-35,0,25,25,-65
8,55,-25,-35,0,25,35,-65
8,56,-25,-35,0,35,-35,-65
8,57,-25,-35,0,35,-25,-65
8,58,-25,-35,0,35,-15,-65
8,59,-25,-35,0,35,-5,-65
8,60,-25,-35,0,35,5,-65
8,61,-25,-35,0,35,15,-65
8,62,-25,-35,0,35,25,-65
8,63,-25,-35,0,35,35,-65
9,0,-25,-25,0,-35,-35,-65
9,1,-25,-25,0,-35,-25,-65
9,2,-25,-25,0,-35,-15,-65
9,3,-25,-25,0,-35,-5,-65
9,4,-25,-25,0,-35,5,-65
9,5,-25,-25,0,-35,15,-65
9,6,-25,-25,0,-35,25,-65
9,7,-25,-25,0,-35,35,-65
9,8,-25,-25,0,-25,-35,-65
9,9,-25,-25,0,-25,-25,-65
9,10,-25,-25,0,-25,-15,-65
9,11,-25,-25,0,-25,-5,-65
9,12,-25,-25,0,-25,5,-65
9,13,-25,-25,0,-25,15,-65
9,14,-25,-25,0,-25,25,-65
9,15,-25,-25,0,-25,35,-65
9,16,-25,-25,0,-15,-35,-65
9,17,-25,-25,0,-15,-25,-65
9,18,-25,-25,0,-15,-15,-65
9,19,-25,-25,0,-15,-5,-65
9,20,-25,-25,0,-15,5,-65
9,21,-25,-25,0,-15,15,-65
9,22,-25,-25,0,-15,25,-65
9,23,-25,-25,0,-15,35,-65
9,24,-25,-25,0,-5,-35,-65
9,25,-25,-25,0,-5,-25,-65
9,26,-25,-25,0,-5,-15,-65
9,27,-25,-25,0,-5,-5,-65
9,28,-25,-25,0,-5,5,-65
9,29,-25,-25,0,-5,15,-65
9,30,-25,-25,0,-5,25,-65
9,31,-25,-25,0,-5,35,-65
9,32,-25,-25,0,5,-35,-65
9,33,-25,-25,0,5,-25,-65
9,34,-25,-25,0,5,-15,-65
9,35,-25,-25,0,5,-5,-65
9,36,-25,-25,0,5,5,-65
9,37,-25,-25,0,5,15,-65
9,38,-25,-25,0,5,25,-65
9,39,-25,-25,0,5,35,-65
9,40,-25,-25,0,15,-35,-65
9,41,-25,-25,0,15,-25,-65
9,42,-25,-25,0,15,-15,-65
9,43,-25,-25,0,15,-5,-65
9,44,-25,-25,0,15,5,-65
9,45,-25,-25,0,15,15,-65
9,46,-25,-25,0,15,25,-65
9,47,-25,-25,0,15,35,-65
9,48,-25,-25,0,25,-35,-65
9,49,-25,-25,0,25,-25,-65
9,50,-25,-25,0,25,-15,-65
9,51,-25,-25,0,25,-5,-65
9,52,-25,-25,0,25,5,-65
9,53,-25,-25,0,25,15,-65
9,54,-25,-25,0,25,25,-65
9,55,-25,-25,0,25,35,-65
9,56,-25,-25,0,35,-35,-65
9,57,-25,-25,0,35,-25,-65
9,58,-25,-25,0,35,-15,-65
9,59,-25,-25,0,35,-5,-65
9,60,-25,-25,0,35,5,-65
9,61,-25,-25,0,35,15,-65
9,62,-25,-25,0,35,25,-65
9,63,-25,-25,0,35,35,-65
10,0,-25,-15,0,-35,-35,-65
10,1,-25,-15,0,-35,-25,-65
10,2,-25,-15,0,-35,-15,-65
10,3,-25,-15,0,-35,-5,-65
10,4,-25,-15,0,-35,5,-65
10,5,-25,-15,0,-35,15,-65
10,6,-25,-15,0,-35,25,-65
10,7,-25,-15,0,-35,35,-65
10,8,-25,-15,0,-25,-35,-65
10,9,-25,-15,0,-25,-25,-65
10,10,-25,-15,0,-25,-15,-65
10,11,-25,-15,0,-25,-5,-65
10,12,-25,-15,0,-25,5,-65
10,13,-25,-15,0,-25,15,-65
10,14,-25,-15,0,-25,25,-65
10,15,-25,-15,0,-25,35,-65
10,16,-25,-15,0,-15,-35,-65
10,17,-25,-15,0,-15,-25,-65
10,18,-25,-15,0,-15,-15,-65
10,19,-25,-15,0,-15,-5,-65
10,20,-25,-15,0,-15,5,-65
10,21,-25,-15,0,-15,15,-65
10,22,-25,-15,0,-15,25,-65
10,23,-25,-15,0,-15,35,-65
10,24,-25,-15,0,-5,-35,-65
10,25,-25,-15,0,-5,-25,-65
10,26,-25,-15,0,-5,-15,-65
10,27,-25,-15,0,-5,-5,-65
10,28,-25,-15,0,-5,5,-65
10,29,-25,-15,0,-5,15,-65
10,30,-25,-15,0,-5,25,-65
10,31,-25,-15,0,-5,35,-65
10,32,-25,-15,0,5,-35,-65
10,33,-25,-15,0,5,-25,-65
10,34,-25,-15,0,5,-15,-65
10,35,-25,-15,0,5,-5,-65
10,36,-25,-15,0,5,5,-65
10,37,-25,-15,0,5,15,-65
10,38,-25,-15,0,5,25,-65
10,39,-25,-15,0,5,35,-65
10,40,-25,-15,0,15,-35,-65
10,41,-25,-15,0,15,-25,-65
10,42,-25,-15,0,15,-15,-65
10,43,-25,-15,0,15,-5,-65
10,44,-25,-15,0,15,5,-65
10,45,-25,-15,0,15,15,-65
10,46,-25,-15,0,15,25,-65
10,47,-25,-15,0,15,35,-65
10,48,-25,-15,0,25,-35,-65
10,49,-25,-15,0,25,-25,-65
10,50,-25,-15,0,25,-15,-65
10,51,-25,-15,0,25,-5,-65
10,52,-25,-15,0,25,5,-65
10,53,-25,-15,0,25,15,-65
10,54,-25,-15,0,25,25,-65
10,55,-25,-15,0,25,35,-65
10,56,-25,-15,0,35,-35,-65
10,57,-25,-15,0,35,-25,-65
10,58,-25,-15,0,35,-15,-65
10,59,-25,-15,0,35,-5,-65
10,60,-25,-15,0,35,5,-65
10,61,-25,-15,0,35,15,-65
10,62,-25,-15,0,35,25,-65
10,63,-25,-15,0,35,35,-65
11,0,-25,-5,0,-35,-35,-65
11,1,-25,-5,0,-35,-25,-65
11,2,-25,-5,0,-35,-15,-65
11,3,-25,-5,0,-35,-5,-65
11,4,-25,-5,0,-35,5,-65
11,5,-25,-5,0,-35,15,-65
11,6,-25,-5,0,-35,25,-65
11,7,-25,-5,0,-35,35,-65
