1,48096
2,1.3483e+05
3,45152
4,75057
5,98063
6,93069
7,1.6493e+05
8,73976
9,43242
10,64579
11,1.0274e+05
12,68962
13,1.0232e+05
14,1.1069e+05
15,38742
16,43886
17,99785
18,79694
19,96338
20,67842
21,32598
22,44317
23,56757
24,1.7363e+05
25,67408
26,1.3162e+05
27,1.505e+05
28,1.7815e+05
29,1.4566e+05
30,73384
31,74846
32,38560
33,56361
34,27457
35,67072
36,89584
37,49255
38,67676
39,1.6116e+05
40,50767
41,40518
42,26698
43,1.1132e+05
44,1.7269e+05
45,1.8564e+05
46,1.1243e+05
47,38196
48,55325
49,99936
50,42394
51,63837
52,56048
53,70729
54,1.0092e+05
55,1.0187e+05
56,1.6988e+05
57,1.7399e+05
58,77401
59,1.6279e+05
60,76239
61,54928
62,52850
63,1.7733e+05
64,1.8539e+05
65,28345
66,63608
67,1.4071e+05
68,41194
69,28685
70,63122
71,1.3335e+05
72,1.1522e+05
73,59124
74,66930
75,1.4768e+05
76,89419
77,92645
78,1.2211e+05
79,1.4618e+05
80,76389
81,74298
82,71556
83,97827
84,1.056e+05
85,1.5953e+05
86,53682
87,60544
88,1.7761e+05
89,1.1234e+05
90,92940
91,75834
92,87330
93,1.1473e+05
94,72039
95,65857
96,51916
97,1.1579e+05
98,1.2746e+05
99,1.2924e+05
100,1.6767e+05
101,88103
102,37172
103,1.0623e+05
104,88218
105,1.8054e+05
106,72097
107,85562
108,71970
109,1.584e+05
110,1.8466e+05
111,24598
112,1.5864e+05
113,50302
114,65605
116,90510
117,1.7836e+05
118,1.3118e+05
119,1.8527e+05
120,45626
121,1.077e+05
122,67084
123,91673
124,61887
125,36618
126,90175
127,71955
128,1.6865e+05
129,1.1517e+05
130,1.8046e+05
131,1.2201e+05
132,61345
133,63067
134,1.822e+05
135,76751
136,1.1207e+05
137,96563
138,1.7539e+05
139,1.6744e+05
140,97304
141,27670
142,29453
143,72393
144,35847
145,1.4537e+05
146,1.8544e+05
147,77933
148,37420
149,1.2916e+05
150,51049
151,78059
152,94484
153,99591
154,44724
155,80818
156,50254
157,55523
158,64994
159,51169
160,1.8135e+05
161,1.6324e+05
162,1.0403e+05
163,1.2566e+05
164,1.8209e+05
165,44227
166,51100
167,1.1597e+05
168,75301
169,42368
170,55580
171,75853
172,81328
173,96530
174,85223
175,81768
176,75728
177,70735
178,1.7731e+05
179,92307
180,1.148e+05
181,1.7116e+05
182,41034
183,26731
184,57408
185,73572
186,56907
187,62270
188,1.2753e+05
189,72836
190,66332
191,58358
192,1.5445e+05
193,76861
194,91956
195,68825
196,71013
198,1.3101e+05
199,81255
201,93264
202,1.5451e+05
204,1.316e+05
205,85075
206,69703
207,70135
208,1.132e+05
209,1.1819e+05
210,1.1379e+05
211,1.5774e+05
212,1.6812e+05
213,1.0621e+05
214,1.059e+05
215,78463
216,49982
217,64424
218,53273
219,93825
220,69335
221,49968
222,1.7161e+05
223,80068
224,60938
225,46911
226,70442
227,1.222e+05
228,52588
229,1.0221e+05
230,1.7119e+05
231,1.0368e+05
232,1.0773e+05
233,43401
234,1.7731e+05
235,1.1037e+05
236,29463
237,72594
238,68104
239,1.7896e+05
240,67910
241,91221
242,89512
243,71690
244,1.4475e+05
245,47238
246,1.0099e+05
247,1.0424e+05
248,1.3516e+05
249,1.0249e+05
250,1.2739e+05
251,1.0295e+05
252,82943
253,91049
254,1.5871e+05
255,67614
256,1.8076e+05
257,26999
258,1.491e+05
259,90722
260,1.7409e+05
261,1.7419e+05
262,58306
263,70541
264,26268
265,57978
266,98259
267,1.6493e+05
268,1.0281e+05
269,51232
270,1.365e+05
271,74048
272,83273
273,1.794e+05
274,1.5719e+05
275,60633
276,1.1373e+05
277,73167
278,1.4956e+05
279,65934
281,1.0485e+05
282,53323
283,50920
284,1.4757e+05
285,39007
286,1.2898e+05
287,1.4807e+05
288,1.3921e+05
289,40601
290,70949
291,1.6002e+05
292,1.0917e+05
293,1.3113e+05
294,47508
295,1.7409e+05
296,1.2704e+05
297,54050
298,1.6882e+05
299,1.2543e+05
300,1.4146e+05
301,67195
302,25219
303,68256
304,1.2962e+05
305,91813
306,1.2783e+05
307,97287
308,1.0596e+05
309,75248
310,60077
311,1.3104e+05
312,1.5061e+05
313,85674
314,73366
315,74764
316,1.4932e+05
317,1.4525e+05
318,63834
319,67734
320,97321
321,18960
322,1.7814e+05
323,79162
324,1.0123e+05
325,76252
326,55241
327,1.167e+05
328,66835
329,32596
330,1.5478e+05
331,87348
332,1.1195e+05
333,1.5088e+05
334,89498
335,70437
336,1.5604e+05
337,1.1611e+05
338,1.133e+05
339,1.4075e+05
340,56329
341,1.5468e+05
342,63396
343,34290
344,29326
345,1.0999e+05
346,1.0436e+05
347,1.2559e+05
348,1.0613e+05
349,1.3494e+05
350,1.5581e+05
351,1.3229e+05
352,1.5788e+05
353,98930
354,56561
355,28577
356,1.8606e+05
357,39127
358,1.2149e+05
359,1.6427e+05
360,67847
361,1.6119e+05
362,54605
363,35637
364,98880
365,51755
366,69775
367,78592
368,1.3094e+05
369,72472
370,86817
371,1.0201e+05
372,1.1383e+05
373,51481
374,74129
375,69579
376,85951
377,1.6161e+05
378,46597
379,21056
380,58664
381,1.7514e+05
382,62282
383,59250
384,49031
385,1.6302e+05
386,78691
387,1.4847e+05
388,69881
389,1.7547e+05
390,97767
391,1.1927e+05
392,1.3082e+05
393,53588
394,68495
395,31105
396,61281
397,1.562e+05
398,1.632e+05
399,73375
400,52929
401,90633
402,1.3915e+05
403,1.6942e+05
404,1.2939e+05
405,51921
406,1.3953e+05
407,71218
408,44124
409,1.8481e+05
410,1.2873e+05
411,70277
412,76538
413,83906
414,99178
415,1.5963e+05
416,99455
417,70934
418,93804
419,69356
420,66737
421,71671
422,1.5599e+05
423,55414
424,55383
425,1.4662e+05
426,1.675e+05
427,1.1378e+05
428,68273
429,1.0028e+05
430,23316
431,76483
432,1.5861e+05
433,1.548e+05
434,1.1644e+05
435,53550
436,56278
437,65520
438,68736
439,1.0649e+05
440,80741
441,93467
442,66988
443,89234
444,75669
445,1.7419e+05
446,57040
447,34689
448,96383
449,65260
450,1.6231e+05
451,1.1091e+05
452,81194
453,54993
454,1.2426e+05
455,1.1819e+05
456,91730
457,93902
458,26619
459,61260
460,71080
461,1.4619e+05
462,92993
463,1.1099e+05
464,60251
465,1.301e+05
466,49949
467,74818
468,1.5754e+05
469,90695
470,67290
471,26982
472,1.56e+05
473,75425
474,1.7078e+05
475,1.3398e+05
476,1.0075e+05
477,1.4234e+05
478,43942
479,1.3761e+05
480,49650
481,90179
482,1.5627e+05
483,32299
484,65005
485,42673
486,1.2936e+05
487,74856
488,88045
489,59586
490,25076
491,1.4413e+05
492,1.4064e+05
493,60745
494,1.2422e+05
495,75060
496,63165
497,1.7828e+05
498,61996
499,1.4571e+05
500,1.7992e+05
501,98177
502,1.6542e+05
503,1.2819e+05
504,67698
505,1.8129e+05
506,71083
507,93998
508,47432
509,1.2058e+05
510,64526
511,1.8223e+05
512,1.5511e+05
513,90258
514,1.3201e+05
515,1.1454e+05
516,71237
517,44744
518,1.6095e+05
519,1.5093e+05
520,1.489e+05
521,77310
522,72388
523,79913
524,1.8137e+05
525,77019
526,80218
527,83581
528,1.1912e+05
529,99812
530,69852
531,33658
532,45321
533,1.4255e+05
534,67456
535,47591
536,60600
537,51680
538,26107
539,1.0804e+05
540,67059
541,94520
542,1.8095e+05
543,73388
544,22272
545,1.0665e+05
546,1.8381e+05
547,1.2941e+05
548,1.4664e+05
549,1.5096e+05
550,75733
551,1.8191e+05
552,1.5792e+05
553,1.2618e+05
554,1.6354e+05
555,74363
557,1.5594e+05
558,51587
559,70996
560,1.4774e+05
561,1.1013e+05
562,1.693e+05
563,1.1599e+05
564,1.8401e+05
565,73361
566,63886
567,1.6276e+05
568,96191
569,63139
570,1.2364e+05
571,1.0343e+05
572,75310
573,42995
574,74611
575,48375
576,89158
577,93896
578,35018
579,32164
580,96645
581,60346
582,79937
583,1.4053e+05
584,1.0395e+05
585,73719
586,1.5102e+05
587,48967
588,1.1836e+05
589,89097
590,1.2446e+05
591,1.7125e+05
592,69395
593,64830
594,83233
595,86772
596,73564
597,40370
598,95143
599,25544
600,1.3997e+05
601,70715
602,37480
603,89501
604,1.5226e+05
605,1.2302e+05
606,99280
607,1.0505e+05
608,1.3696e+05
609,1.3237e+05
610,73972
611,82987
612,38597
613,52955
614,62376
615,67730
616,1.4465e+05
617,1.3079e+05
618,93123
619,1.5343e+05
620,1.4288e+05
621,67247
622,60658
623,1.2509e+05
624,61956
625,89562
626,1.427e+05
627,76309
628,67165
629,1.1687e+05
630,67177
631,1.4784e+05
632,1.0781e+05
633,67758
634,1.1609e+05
635,1.0412e+05
636,1.6787e+05
637,74301
638,1.385e+05
639,21817
640,1.8588e+05
641,37745
642,1.2397e+05
643,26466
644,1.2111e+05
645,68096
646,90208
647,71878
648,81199
649,1.6903e+05
650,1.6834e+05
651,1.625e+05
652,1.7585e+05
653,83712
654,58950
655,89153
656,1.4311e+05
657,90753
