-4.5,-4.5,3,0.15462
-4.5,-3.5,3,0.1964
-4.5,-2.5,3,0.16412
-4.5,-1.5,3,0.12025
-4.5,-0.5,3,0.084722
-4.5,0.5,3,0.055419
-4.5,1.5,3,0.041649
-4.5,2.5,3,0.034149
-4.5,3.5,3,0.029623
-4.5,4.5,3,0.01921
-3.5,-4.5,3,0.13699
-3.5,-3.5,3,0.16229
-3.5,-2.5,3,0.13438
-3.5,-1.5,3,0.080357
-3.5,-0.5,3,0.047616
-3.5,0.5,3,0.05333
-3.5,1.5,3,0.037577
-3.5,2.5,3,0.037903
-3.5,3.5,3,0.026225
-3.5,4.5,3,0.013927
-2.5,-4.5,3,0.15217
-2.5,-3.5,3,0.16963
-2.5,-2.5,3,0.1128
-2.5,-1.5,3,0.058793
-2.5,-0.5,3,0.055498
-2.5,0.5,3,0.045588
-2.5,1.5,3,0.049291
-2.5,2.5,3,0.032018
-2.5,3.5,3,0.019784
-2.5,4.5,3,0.016183
-1.5,-4.5,3,0.15181
-1.5,-3.5,3,0.19544
-1.5,-2.5,3,0.13112
-1.5,-1.5,3,0.045848
-1.5,-0.5,3,0.049171
-1.5,0.5,3,0.04715
-1.5,1.5,3,0.038703
-1.5,2.5,3,0.029191
-1.5,3.5,3,0.015975
-1.5,4.5,3,0.012117
-0.5,-4.5,3,0.14392
-0.5,-3.5,3,0.27821
-0.5,-2.5,3,0.35253
-0.5,-1.5,3,0.18044
-0.5,-0.5,3,0.10766
-0.5,0.5,3,0.084048
-0.5,1.5,3,0.050522
-0.5,2.5,3,0.032006
-0.5,3.5,3,0.023314
-0.5,4.5,3,0.012625
0.5,-4.5,3,0.080534
0.5,-3.5,3,0.18786
0.5,-2.5,3,0.40088
0.5,-1.5,3,0.35992
0.5,-0.5,3,0.23968
0.5,0.5,3,0.14804
0.5,1.5,3,0.086714
0.5,2.5,3,0.052554
0.5,3.5,3,0.024292
0.5,4.5,3,0.01414
1.5,-4.5,3,0.029547
1.5,-3.5,3,0.067014
1.5,-2.5,3,0.20797
1.5,-1.5,3,0.33103
1.5,-0.5,3,0.29501
1.5,0.5,3,0.19971
1.5,1.5,3,0.1422
1.5,2.5,3,0.067
1.5,3.5,3,0.030896
1.5,4.5,3,0.010984
2.5,-4.5,3,0.011249
2.5,-3.5,3,0.02802
2.5,-2.5,3,0.10535
2.5,-1.5,3,0.21369
2.5,-0.5,3,0.26157
2.5,0.5,3,0.23798
2.5,1.5,3,0.11967
2.5,2.5,3,0.074503
2.5,3.5,3,0.025298
2.5,4.5,3,0.0087109
3.5,-4.5,3,0.0050819
3.5,-3.5,3,0.016484
3.5,-2.5,3,0.061592
3.5,-1.5,3,0.1414
3.5,-0.5,3,0.21137
3.5,0.5,3,0.19441
3.5,1.5,3,0.12981
3.5,2.5,3,0.051571
3.5,3.5,3,0.018714
3.5,4.5,3,0.0051816
4.5,-4.5,3,0.0015676
4.5,-3.5,3,0.0075809
4.5,-2.5,3,0.03386
4.5,-1.5,3,0.10391
4.5,-0.5,3,0.14569
4.5,0.5,3,0.16625
4.5,1.5,3,0.092611
4.5,2.5,3,0.03663
4.5,3.5,3,0.0085011
-4.5,-5.5,4,0.13788
-4.5,-4.5,4,0.19453
-4.5,-3.5,4,0.27486
-4.5,-2.5,4,0.3172
-4.5,-1.5,4,0.24832
-4.5,-0.5,4,0.15161
-4.5,0.5,4,0.12528
-4.5,1.5,4,0.095507
-4.5,2.5,4,0.077858
-4.5,3.5,4,0.042643
-4.5,4.5,4,0.028927
-3.5,-4.5,4,0.21615
-3.5,-3.5,4,0.26965
-3.5,-2.5,4,0.2701
-3.5,-1.5,4,0.1997
-3.5,-0.5,4,0.14448
-3.5,0.5,4,0.10528
-3.5,1.5,4,0.082544
-3.5,2.5,4,0.054936
-3.5,3.5,4,0.036668
-3.5,4.5,4,0.021548
-2.5,-4.5,4,0.24342
-2.5,-3.5,4,0.30871
-2.5,-2.5,4,0.25819
-2.5,-1.5,4,0.14368
-2.5,-0.5,4,0.1061
-2.5,0.5,4,0.085964
-2.5,1.5,4,0.063077
-2.5,2.5,4,0.045285
-2.5,3.5,4,0.031048
-2.5,4.5,4,0.021403
-1.5,-4.5,4,0.27166
-1.5,-3.5,4,0.42657
-1.5,-2.5,4,0.37267
-1.5,-1.5,4,0.15992
-1.5,-0.5,4,0.11361
-1.5,0.5,4,0.080337
-1.5,1.5,4,0.05572
-1.5,2.5,4,0.046657
-1.5,3.5,4,0.029036
-1.5,4.5,4,0.019259
-0.5,-4.5,4,0.23473
-0.5,-3.5,4,0.43785
-0.5,-2.5,4,0.62404
-0.5,-1.5,4,0.40301
-0.5,-0.5,4,0.24438
-0.5,0.5,4,0.15567
-0.5,1.5,4,0.11406
-0.5,2.5,4,0.063421
-0.5,3.5,4,0.036488
-0.5,4.5,4,0.01731
0.5,-4.5,4,0.12592
0.5,-3.5,4,0.2834
0.5,-2.5,4,0.5149
0.5,-1.5,4,0.56922
0.5,-0.5,4,0.38358
0.5,0.5,4,0.29442
0.5,1.5,4,0.17362
0.5,2.5,4,0.096432
0.5,3.5,4,0.045771
0.5,4.5,4,0.019528
1.5,-4.5,4,0.051259
1.5,-3.5,4,0.10952
1.5,-2.5,4,0.26774
1.5,-1.5,4,0.4741
1.5,-0.5,4,0.4819
1.5,0.5,4,0.33575
1.5,1.5,4,0.23787
1.5,2.5,4,0.12925
1.5,3.5,4,0.053911
1.5,4.5,4,0.024196
2.5,-4.5,4,0.030248
2.5,-3.5,4,0.059067
2.5,-2.5,4,0.16593
2.5,-1.5,4,0.31908
2.5,-0.5,4,0.40182
2.5,0.5,4,0.35682
2.5,1.5,4,0.2444
2.5,2.5,4,0.13681
2.5,3.5,4,0.062507
2.5,4.5,4,0.019595
3.5,-4.5,4,0.016933
3.5,-3.5,4,0.037027
3.5,-2.5,4,0.13153
3.5,-1.5,4,0.24627
3.5,-0.5,4,0.28911
3.5,0.5,4,0.339
3.5,1.5,4,0.24205
3.5,2.5,4,0.1117
3.5,3.5,4,0.041736
3.5,4.5,4,0.015142
4.5,-4.5,4,0.0066989
4.5,-3.5,4,0.025355
4.5,-2.5,4,0.092178
4.5,-1.5,4,0.20882
4.5,-0.5,4,0.33051
4.5,0.5,4,0.35775
4.5,1.5,4,0.21298
4.5,2.5,4,0.10045
4.5,3.5,4,0.030535
-4.5,-5.5,5,0.14492
-4.5,-4.5,5,0.19559
-4.5,-3.5,5,0.26458
-4.5,-2.5,5,0.34845
-4.5,-1.5,5,0.34337
-4.5,-0.5,5,0.26605
-4.5,0.5,5,0.20121
-4.5,1.5,5,0.13457
-4.5,2.5,5,0.089844
-4.5,3.5,5,0.064544
-4.5,4.5,5,0.048513
-3.5,-4.5,5,0.2322
-3.5,-3.5,5,0.3079
-3.5,-2.5,5,0.37574
-3.5,-1.5,5,0.33995
-3.5,-0.5,5,0.24315
-3.5,0.5,5,0.1843
-3.5,1.5,5,0.11927
-3.5,2.5,5,0.082884
-3.5,3.5,5,0.060611
-3.5,4.5,5,0.034794
-2.5,-4.5,5,0.27385
-2.5,-3.5,5,0.43103
-2.5,-2.5,5,0.48086
-2.5,-1.5,5,0.36632
-2.5,-0.5,5,0.21678
-2.5,0.5,5,0.15591
-2.5,1.5,5,0.10412
-2.5,2.5,5,0.084294
-2.5,3.5,5,0.052231
-2.5,4.5,5,0.031096
-1.5,-4.5,5,0.31928
-1.5,-3.5,5,0.58411
-1.5,-2.5,5,0.7604
-1.5,-1.5,5,0.48677
-1.5,-0.5,5,0.27022
-1.5,0.5,5,0.20312
-1.5,1.5,5,0.12793
-1.5,2.5,5,0.074394
-1.5,3.5,5,0.040134
-1.5,4.5,5,0.028632
-0.5,-4.5,5,0.28301
-0.5,-3.5,5,0.60167
-0.5,-2.5,5,0.93302
-0.5,-1.5,5,0.70699
-0.5,-0.5,5,0.46314
-0.5,0.5,5,0.30387
