-2.25,-5,-2.25,2.5334e-24
-2.25,-5,-1.75,1.3802e-25
-2.25,-5,-1.25,9.7262e-27
-2.25,-5,-0.75,2.3315e-27
-2.25,-5,-0.25,4.2334e-27
-2.25,-5,0.25,1.4555e-26
-2.25,-5,0.75,5.8711e-26
-2.25,-5,1.25,3.194e-24
-2.25,-5,1.75,3.1549e-22
-2.25,-5,2.25,2.0224e-20
-1.75,-5,-2.25,1.1831e-25
-1.75,-5,-1.75,1.9489e-27
-1.75,-5,-1.25,1.2233e-28
-1.75,-5,-0.75,1.9647e-29
-1.75,-5,-0.25,1.9719e-29
-1.75,-5,0.25,5.7478e-29
-1.75,-5,0.75,4.7544e-28
-1.75,-5,1.25,2.7654e-26
-1.75,-5,1.75,7.1144e-24
-1.75,-5,2.25,9.3902e-22
-1.25,-5,-2.25,3.5952e-27
-1.25,-5,-1.75,3.7045e-29
-1.25,-5,-1.25,6.1151e-31
-1.25,-5,-0.75,8.9891e-32
-1.25,-5,-0.25,8.0943e-32
-1.25,-5,0.25,2.4288e-31
-1.25,-5,0.75,4.2921e-30
-1.25,-5,1.25,3.8262e-28
-1.25,-5,1.75,1.6331e-25
-1.25,-5,2.25,4.5688e-23
-0.75,-5,-2.25,1.1372e-28
-0.75,-5,-1.75,1.1875e-30
-0.75,-5,-1.25,1.1993e-32
-0.75,-5,-0.75,6.4004e-34
-0.75,-5,-0.25,4.3688e-34
-0.75,-5,0.25,1.4899e-33
-0.75,-5,0.75,4.1423e-32
-0.75,-5,1.25,1.0669e-29
-0.75,-5,1.75,7.0328e-27
-0.75,-5,2.25,3.126e-24
-0.25,-5,-2.25,1.1821e-29
-0.25,-5,-1.75,5.4783e-32
-0.25,-5,-1.25,4.1565e-34
-0.25,-5,-0.75,1.0425e-35
-0.25,-5,-0.25,9.1618e-36
-0.25,-5,0.25,3.5515e-35
-0.25,-5,0.75,1.0994e-33
-0.25,-5,1.25,4.5536e-31
-0.25,-5,1.75,6.9353e-28
-0.25,-5,2.25,5.895e-25
0.25,-5,-2.25,1.4271e-30
0.25,-5,-1.75,4.9909e-33
0.25,-5,-1.25,2.6098e-35
0.25,-5,-0.75,7.1187e-37
0.25,-5,-0.25,3.0817e-37
0.25,-5,0.25,1.3324e-36
0.25,-5,0.75,6.2562e-35
0.25,-5,1.25,5.6867e-32
0.25,-5,1.75,6.4574e-29
0.25,-5,2.25,1.1372e-25
0.75,-5,-2.25,9.2951e-32
0.75,-5,-1.75,2.728e-34
0.75,-5,-1.25,1.1599e-36
0.75,-5,-0.75,4.0665e-38
0.75,-5,-0.25,1.8135e-38
0.75,-5,0.25,5.0657e-38
0.75,-5,0.75,5.7417e-36
0.75,-5,1.25,5.539e-33
0.75,-5,1.75,9.3193e-30
0.75,-5,2.25,2.0765e-26
1.25,-5,-2.25,6.6363e-33
1.25,-5,-1.75,1.7295e-35
1.25,-5,-1.25,4.6622e-38
1.25,-5,-0.75,3.1524e-39
1.25,-5,-0.25,1.3234e-39
1.25,-5,0.25,7.9561e-39
1.25,-5,0.75,7.3657e-37
1.25,-5,1.25,6.644e-34
1.25,-5,1.75,2.1772e-30
1.25,-5,2.25,6.0248e-27
1.75,-5,-2.25,3.8252e-34
1.75,-5,-1.75,8.2913e-37
1.75,-5,-1.25,4.5399e-39
1.75,-5,-0.75,1.963e-40
1.75,-5,-0.25,4.8465e-41
1.75,-5,0.25,1.2678e-39
1.75,-5,0.75,1.1236e-37
1.75,-5,1.25,7.0533e-35
1.75,-5,1.75,3.5338e-31
1.75,-5,2.25,1.3575e-27
2.25,-5,-2.25,2.4559e-35
2.25,-5,-1.75,6.8491e-38
2.25,-5,-1.25,4.5023e-40
2.25,-5,-0.75,1.5897e-41
2.25,-5,-0.25,1.5012e-41
2.25,-5,0.25,1.6908e-40
2.25,-5,0.75,1.3444e-38
2.25,-5,1.25,1.2035e-35
2.25,-5,1.75,6.0722e-32
-2.25,-4,-2.75,8.626e-19
-2.25,-4,-2.25,3.6094e-19
-2.25,-4,-1.75,1.1163e-19
-2.25,-4,-1.25,1.9377e-20
-2.25,-4,-0.75,2.3893e-21
-2.25,-4,-0.25,1.838e-21
-2.25,-4,0.25,6.607e-21
-2.25,-4,0.75,1.9164e-19
-2.25,-4,1.25,9.4041e-18
-2.25,-4,1.75,4.0939e-16
-2.25,-4,2.25,1.0736e-14
-1.75,-4,-2.25,3.3739e-20
-1.75,-4,-1.75,5.5516e-21
-1.75,-4,-1.25,5.3043e-22
-1.75,-4,-0.75,7.4687e-23
-1.75,-4,-0.25,7.6868e-23
-1.75,-4,0.25,2.6353e-22
-1.75,-4,0.75,6.3393e-21
-1.75,-4,1.25,5.3058e-19
-1.75,-4,1.75,4.5419e-17
-1.75,-4,2.25,1.0395e-15
-1.25,-4,-2.25,1.7668e-21
-1.25,-4,-1.75,9.1743e-23
-1.25,-4,-1.25,1.4423e-23
-1.25,-4,-0.75,1.0285e-24
-1.25,-4,-0.25,3.5886e-25
-1.25,-4,0.25,1.9062e-24
-1.25,-4,0.75,1.2294e-22
-1.25,-4,1.25,1.9601e-20
-1.25,-4,1.75,1.5789e-18
-1.25,-4,2.25,1.1805e-16
-0.75,-4,-2.25,7.3087e-23
-0.75,-4,-1.75,2.7664e-24
-0.75,-4,-1.25,1.4604e-25
-0.75,-4,-0.75,5.2413e-27
-0.75,-4,-0.25,1.2901e-27
-0.75,-4,0.25,8.7371e-27
-0.75,-4,0.75,8.5863e-25
-0.75,-4,1.25,2.6996e-22
-0.75,-4,1.75,5.9508e-20
-0.75,-4,2.25,3.7733e-18
-0.25,-4,-2.25,2.1723e-24
-0.25,-4,-1.75,8.4758e-26
-0.25,-4,-1.25,1.4723e-27
-0.25,-4,-0.75,3.1054e-29
-0.25,-4,-0.25,3.6729e-30
-0.25,-4,0.25,3.6575e-29
-0.25,-4,0.75,6.9854e-27
-0.25,-4,1.25,7.3026e-24
-0.25,-4,1.75,3.2618e-21
-0.25,-4,2.25,1.5789e-19
0.25,-4,-2.25,7.4676e-26
0.25,-4,-1.75,2.7588e-27
0.25,-4,-1.25,3.2401e-29
0.25,-4,-0.75,3.1931e-31
0.25,-4,-0.25,3.2267e-32
0.25,-4,0.25,3.109e-31
0.25,-4,0.75,1.274e-28
0.25,-4,1.25,2.4249e-25
0.25,-4,1.75,2.5985e-22
0.25,-4,2.25,3.6787e-20
0.75,-4,-2.25,4.9368e-27
0.75,-4,-1.75,6.1029e-29
0.75,-4,-1.25,7.5253e-31
0.75,-4,-0.75,6.2235e-33
0.75,-4,-0.25,8.6946e-34
0.75,-4,0.25,1.0355e-32
0.75,-4,0.75,6.9504e-30
0.75,-4,1.25,2.2283e-26
0.75,-4,1.75,2.2149e-23
0.75,-4,2.25,5.6744e-21
1.25,-4,-2.25,1.9188e-28
1.25,-4,-1.75,1.6089e-30
1.25,-4,-1.25,1.5047e-32
1.25,-4,-0.75,1.552e-34
1.25,-4,-0.25,3.6283e-35
1.25,-4,0.25,4.6683e-34
1.25,-4,0.75,4.3476e-31
1.25,-4,1.25,1.9205e-27
1.25,-4,1.75,1.6895e-24
1.25,-4,2.25,1.1278e-21
1.75,-4,-2.25,5.7021e-30
1.75,-4,-1.75,4.2555e-32
1.75,-4,-1.25,2.1647e-34
1.75,-4,-0.75,2.7415e-36
1.75,-4,-0.25,1.4518e-36
1.75,-4,0.25,2.9566e-35
1.75,-4,0.75,2.997e-32
1.75,-4,1.25,1.6737e-28
1.75,-4,1.75,3.9612e-25
1.75,-4,2.25,1.2605e-22
2.25,-4,-2.25,1.8915e-31
2.25,-4,-1.75,1.1631e-33
2.25,-4,-1.25,7.0925e-36
2.25,-4,-0.75,2.0987e-37
2.25,-4,-0.25,5.1468e-38
2.25,-4,0.25,1.4467e-36
2.25,-4,0.75,3.1579e-33
2.25,-4,1.25,1.6982e-29
2.25,-4,1.75,2.2548e-26
-2.25,-3,-2.75,2.7785e-15
-2.25,-3,-2.25,2.8937e-15
-2.25,-3,-1.75,6.0016e-15
-2.25,-3,-1.25,5.4814e-15
-2.25,-3,-0.75,3.7497e-15
-2.25,-3,-0.25,4.2102e-15
-2.25,-3,0.25,1.063e-14
-2.25,-3,0.75,1.0975e-13
-2.25,-3,1.25,2.1991e-12
-2.25,-3,1.75,2.3237e-11
-2.25,-3,2.25,1.0913e-10
-1.75,-3,-2.25,5.3179e-16
-1.75,-3,-1.75,4.3144e-16
-1.75,-3,-1.25,6.9696e-16
-1.75,-3,-0.75,6.8597e-16
-1.75,-3,-0.25,7.6291e-16
-1.75,-3,0.25,5.1654e-15
-1.75,-3,0.75,5.5129e-14
-1.75,-3,1.25,4.4937e-13
-1.75,-3,1.75,7.7367e-12
-1.75,-3,2.25,6.6377e-11
-1.25,-3,-2.25,5.4095e-17
-1.25,-3,-1.75,2.7473e-17
-1.25,-3,-1.25,3.6081e-17
-1.25,-3,-0.75,6.1969e-17
-1.25,-3,-0.25,5.3213e-17
-1.25,-3,0.25,3.3368e-16
-1.25,-3,0.75,8.2541e-15
-1.25,-3,1.25,1.3071e-13
-1.25,-3,1.75,2.1295e-12
-1.25,-3,2.25,1.8606e-11
-0.75,-3,-2.25,1.6944e-18
-0.75,-3,-1.75,2.4346e-18
-0.75,-3,-1.25,1.0757e-18
-0.75,-3,-0.75,8.7493e-19
-0.75,-3,-0.25,1.7681e-18
-0.75,-3,0.25,1.9583e-17
-0.75,-3,0.75,4.88e-16
-0.75,-3,1.25,1.7823e-14
