-2.25,-5,-2.25,7.9372e-42
-2.25,-5,-1.75,4.8762e-44
-2.25,-5,-1.25,5.2757e-46
-2.25,-5,-0.75,4.9673e-47
-2.25,-5,-0.25,1.0962e-46
-2.25,-5,0.25,8.8885e-46
-2.25,-5,0.75,1.7744e-44
-2.25,-5,1.25,1.235e-41
-2.25,-5,1.75,3.0517e-38
-2.25,-5,2.25,5.7681e-35
-1.75,-5,-2.25,3.0011e-44
-1.75,-5,-1.75,3.3048e-47
-1.75,-5,-1.25,1.948e-49
-1.75,-5,-0.75,8.7358e-51
-1.75,-5,-0.25,8.5037e-51
-1.75,-5,0.25,6.3811e-50
-1.75,-5,0.75,3.4221e-48
-1.75,-5,1.25,3.7656e-45
-1.75,-5,1.75,4.2426e-41
-1.75,-5,2.25,2.6789e-37
-1.25,-5,-2.25,8.2354e-47
-1.25,-5,-1.75,3.0808e-50
-1.25,-5,-1.25,2.8278e-53
-1.25,-5,-0.75,7.5521e-55
-1.25,-5,-0.25,5.1633e-55
-1.25,-5,0.25,4.1457e-54
-1.25,-5,0.75,6.5499e-52
-1.25,-5,1.25,1.8333e-48
-1.25,-5,1.75,5.922e-44
-1.25,-5,2.25,1.3503e-39
-0.75,-5,-2.25,2.9729e-49
-0.75,-5,-1.75,7.4812e-53
-0.75,-5,-1.25,2.5126e-56
-0.75,-5,-0.75,1.6354e-58
-0.75,-5,-0.25,7.021e-59
-0.75,-5,0.25,6.8353e-58
-0.75,-5,0.75,2.301e-55
-0.75,-5,1.25,3.0009e-51
-0.75,-5,1.75,2.5734e-46
-0.75,-5,2.25,1.406e-41
-0.25,-5,-2.25,5.0392e-51
-0.25,-5,-1.75,3.9391e-55
-0.25,-5,-1.25,6.7011e-59
-0.25,-5,-0.75,1.5326e-61
-0.25,-5,-0.25,7.5273e-62
-0.25,-5,0.25,9.0492e-61
-0.25,-5,0.75,4.4385e-58
-0.25,-5,1.25,1.398e-53
-0.25,-5,1.75,4.3192e-48
-0.25,-5,2.25,6.6699e-43
0.25,-5,-2.25,1.032e-52
0.25,-5,-1.75,4.6236e-57
0.25,-5,-1.25,4.3913e-61
0.25,-5,-0.75,9.2785e-64
0.25,-5,-0.25,2.1437e-64
0.25,-5,0.25,3.1612e-63
0.25,-5,0.75,2.9429e-60
0.25,-5,1.25,2.7836e-55
0.25,-5,1.75,8.8991e-50
0.25,-5,2.25,3.7455e-44
0.75,-5,-2.25,9.0458e-55
0.75,-5,-1.75,3.207e-59
0.75,-5,-1.25,2.37e-63
0.75,-5,-0.75,6.1932e-66
0.75,-5,-0.25,1.5072e-66
0.75,-5,0.25,1.5932e-65
0.75,-5,0.75,4.2765e-62
0.75,-5,1.25,5.3583e-57
0.75,-5,1.75,3.1564e-51
0.75,-5,2.25,1.9894e-45
1.25,-5,-2.25,9.3352e-57
1.25,-5,-1.75,2.6815e-61
1.25,-5,-1.25,1.2731e-65
1.25,-5,-0.75,6.7872e-68
1.25,-5,-0.25,1.6786e-68
1.25,-5,0.25,4.2559e-67
1.25,-5,0.75,1.0706e-63
1.25,-5,1.25,1.4623e-58
1.25,-5,1.75,1.9253e-52
1.25,-5,2.25,1.839e-46
1.75,-5,-2.25,6.9966e-59
